,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,1,0,4,49,False,4,5,0,1280,6.4,167772160
1,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
2,0,216,0,0,0,False,0,0,10,10,0.05,1025
3,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
4,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
5,0,1,0,4,10,False,113,9,67,2371,11.855,0
6,0,1,0,4,10,False,109,4,218,1242,6.21,0
7,0,1,0,4,10,True,25,9,103,2407,12.035,0
8,0,1,0,4,10,True,109,4,200,1224,6.12,0
9,0,1,0,4,10,False,109,9,101,2405,12.025,0
10,0,1,0,4,10,False,184,4,254,1278,6.39,0
11,0,1,0,4,10,True,100,9,153,2457,12.285,0
12,0,1,0,4,10,True,184,4,237,1261,6.305,0
13,0,1,0,4,10,False,183,9,103,2407,12.035,0
14,0,1,0,4,10,False,179,4,143,1167,5.835,0
15,0,1,0,4,10,True,95,9,196,2500,12.5,0
16,0,1,0,4,10,True,179,4,126,1150,5.75,0
17,0,1,0,4,10,False,179,9,76,2380,11.9,0
18,0,1,0,4,10,False,254,4,159,1183,5.915,0
19,0,1,0,4,10,True,170,9,170,2474,12.37,0
20,0,1,0,4,10,True,254,4,142,1166,5.83,0
21,0,1,0,4,10,False,254,9,200,2504,12.52,0
22,0,1,0,4,10,False,249,4,173,1197,5.985,0
23,0,1,0,4,10,True,165,9,19,2323,11.615,0
24,0,1,0,4,10,True,249,4,155,1179,5.895,0
25,0,1,0,4,10,False,249,9,72,2376,11.88,0
26,0,1,0,4,10,False,245,4,206,1230,6.15,0
27,0,1,0,4,10,True,161,9,19,2323,11.615,0
28,0,1,0,4,10,True,245,4,189,1213,6.065,0
29,0,1,0,4,10,False,245,9,221,2525,12.625,0
30,0,1,0,4,10,False,68,4,247,1271,6.355,0
31,0,1,0,4,10,True,240,9,110,2414,12.07,0
32,0,1,0,4,10,True,68,4,229,1253,6.265,0
33,0,1,0,4,10,False,68,8,254,2302,11.51,0
34,0,1,0,4,10,False,64,4,188,1212,6.06,0
35,0,1,0,4,10,True,236,9,110,2414,12.07,0
36,0,1,0,4,10,True,64,4,170,1194,5.97,0
37,0,1,0,4,10,False,64,9,99,2403,12.015,0
38,0,1,0,4,10,False,59,4,168,1192,5.96,0
39,0,1,0,4,10,True,231,10,81,2641,13.205,0
40,0,1,0,4,10,True,59,4,150,1174,5.87,0
41,0,1,0,4,10,False,59,10,98,2658,13.29,0
42,0,1,0,4,10,False,134,4,86,1110,5.55,0
43,0,1,0,4,10,True,50,9,189,2493,12.465,0
44,0,1,0,4,10,True,134,4,68,1092,5.46,0
45,0,1,0,4,10,False,134,9,76,2380,11.9,0
46,0,1,0,4,10,False,130,4,123,1147,5.735,0
47,0,1,0,4,10,True,46,9,145,2449,12.245,0
48,0,1,0,4,10,True,130,4,105,1129,5.645,0
49,0,1,0,4,10,False,129,8,200,2248,11.24,0
50,0,1,0,4,10,False,204,4,234,1258,6.29,0
51,0,1,0,4,10,True,120,9,166,2470,12.35,0
52,0,1,0,4,10,True,204,4,217,1241,6.205,0
53,0,1,0,4,10,False,204,9,51,2355,11.775,0
54,0,1,0,4,10,False,200,4,205,1229,6.145,0
55,0,1,0,4,10,True,116,9,15,2319,11.595,0
56,0,1,0,4,10,True,200,4,187,1211,6.055,0
57,0,1,0,4,10,False,200,9,102,2406,12.03,0
58,0,1,0,4,10,False,195,4,209,1233,6.165,0
59,0,1,0,4,10,True,111,9,202,2506,12.53,0
60,0,1,0,4,10,True,195,4,191,1215,6.075,0
61,0,1,0,4,10,False,195,9,168,2472,12.36,0
62,0,1,0,4,10,False,14,4,171,1195,5.975,0
63,0,1,0,4,10,True,186,9,83,2387,11.935,0
64,0,1,0,4,10,True,14,4,153,1177,5.885,0
65,0,1,0,4,10,False,14,9,243,2547,12.735,0
66,0,1,0,4,10,False,10,4,138,1162,5.81,0
67,0,1,0,4,10,True,182,9,164,2468,12.34,0
68,0,1,0,4,10,True,10,4,120,1144,5.72,0
69,0,1,0,4,10,False,10,8,245,2293,11.465,0
70,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
