,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,1,3,4,11,False,45,1,153,409,4.09,0
1,0,1,3,4,14,False,17,0,97,97,0.97,0
2,0,1,3,4,15,False,17,13,121,3449,34.49,0
3,0,1,3,4,13,False,28,13,105,3433,34.33,0
4,0,1,2,4,19,False,28,5,175,1455,14.55,0
5,0,1,3,4,16,False,231,6,6,1542,15.42,0
6,0,1,2,4,17,True,28,5,156,1436,14.36,0
7,0,1,3,4,25,False,40,12,114,3186,31.86,0
8,0,1,3,4,13,False,209,12,138,3210,32.1,0
9,0,1,5,0,0,False,0,0,0,0,0.0,0
10,0,1,1,4,28,False,13,2,0,512,5.12,167772160
11,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
12,0,239,0,0,0,False,0,0,10,10,0.1,1855134721
13,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
14,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
15,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
16,0,1,3,4,11,False,61,2,222,734,7.34,0
17,0,1,3,4,10,True,61,2,196,708,7.08,0
18,0,1,3,4,32,False,38,10,32,2592,25.92,0
19,0,1,3,4,24,True,121,13,169,3497,34.97,0
20,0,1,3,4,13,False,120,5,86,1366,13.66,0
21,0,1,3,4,23,True,120,5,65,1345,13.45,0
22,0,1,3,4,23,True,27,0,105,105,1.05,0
23,0,1,3,4,11,False,26,3,214,982,9.82,0
24,0,1,3,4,15,True,74,4,111,1135,11.35,0
25,0,1,3,4,22,False,44,10,57,2617,26.17,0
26,0,1,3,4,16,True,44,10,36,2596,25.96,0
27,0,1,3,4,1,False,161,13,195,3523,35.23,0
28,0,1,3,4,11,True,161,13,171,3499,34.99,0
29,0,1,1,4,15,False,215,5,195,1475,14.75,0
30,0,1,3,4,0,False,161,7,66,1858,18.58,0
31,0,1,1,4,16,False,215,1,113,369,3.69,0
32,0,1,3,4,43,False,28,3,220,988,9.88,5
33,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
34,0,1,4,0,0,False,0,0,0,0,0.0,0
35,0,1,3,4,19,False,236,1,191,447,4.47,0
36,0,1,3,4,18,False,2,15,0,3840,38.4,167772160
37,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
38,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
39,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
40,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
41,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
42,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
43,0,1,3,4,2,False,25,12,22,3094,30.94,0
44,0,1,16,5,12,False,196,12,139,3211,32.11,133
45,0,1,1,4,46,True,84,12,150,3222,32.22,69
46,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
47,0,1,0,1,63,False,0,0,0,0,0.0,0
48,0,130,0,0,0,False,0,0,10,10,0.1,0
49,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
50,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
51,0,1,3,4,33,True,251,5,201,1481,14.81,0
52,0,1,3,4,30,False,245,13,151,3479,34.79,0
53,0,1,3,4,27,True,245,13,127,3455,34.55,0
54,0,1,3,4,18,False,35,1,202,458,4.58,0
