,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,1,0,4,9,False,57,2,143,655,3.275,0
1,0,1,0,1,57,False,0,0,0,0,0.0,0
2,0,1,0,4,10,False,58,4,54,1078,5.39,0
3,0,1,0,2,15,True,4,0,0,0,0.0,0
4,0,1,0,1,41,False,0,0,0,0,0.0,0
5,0,1,0,7,55,True,2,4,4,1028,5.14,206600
6,0,1,0,4,3,False,85,2,64,576,2.88,0
7,0,1,0,4,4,False,9,8,12,2060,10.3,0
8,0,1,0,3,22,True,1,4,0,1024,5.12,0
9,0,1,0,5,4,False,7,14,0,3584,17.92,120
10,0,1,0,4,6,False,5,11,4,2820,14.1,0
11,0,1,0,4,7,False,64,0,62,62,0.31,0
12,0,1,0,6,12,False,5,6,4,1540,7.7,518
13,0,1,0,4,8,False,63,0,195,195,0.975,0
14,0,1,18,6,4,False,6,14,8,3592,17.96,1540
15,0,1,0,4,9,False,160,9,110,2414,12.07,0
16,0,1,0,4,6,False,81,1,128,384,1.92,0
17,0,1,0,4,9,False,87,3,7,775,3.875,0
18,0,1,0,4,7,False,74,1,112,368,1.84,0
19,0,1,0,4,9,False,185,0,251,251,1.255,0
20,0,1,10,1,31,True,0,0,0,0,0.0,0
21,0,1,0,4,9,False,114,2,39,551,2.755,0
22,0,1,1,0,0,False,0,0,0,0,0.0,0
23,0,1,0,4,9,False,178,0,224,224,1.12,0
24,0,1,0,4,8,False,58,9,238,2542,12.71,0
25,0,1,0,4,9,False,37,1,55,311,1.555,0
26,0,1,0,4,56,False,4,10,180,2740,13.7,0
27,0,1,0,4,9,False,180,0,139,139,0.695,0
28,0,1,0,6,11,False,62,4,1,1025,5.125,260
29,0,1,0,4,9,False,64,3,191,959,4.795,0
30,0,1,14,7,6,True,0,0,0,0,0.0,67176960
31,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
32,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
33,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
34,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
35,0,1,0,4,13,False,235,0,189,189,0.945,0
36,0,1,0,4,9,False,170,0,104,104,0.52,0
37,0,1,0,4,13,False,87,0,153,153,0.765,0
38,0,1,0,4,10,False,169,3,16,784,3.92,0
39,0,1,0,4,13,False,227,0,118,118,0.59,0
