,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,1,0,4,10,False,146,13,139,3467,17.335,0
1,0,1,0,4,10,False,146,1,9,265,1.325,0
2,0,1,0,4,10,False,214,10,1,2561,12.805,705299460
3,0,0,0,0,0,False,0,13,1,3329,16.645,3590980855
4,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
5,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
6,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
7,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
8,0,1,5,2,14,False,60,10,125,2685,13.425,32138
9,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
10,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
11,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
12,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
13,0,1,0,4,10,True,209,15,136,3976,19.88,0
14,0,1,0,3,3,True,138,13,0,3328,16.64,0
15,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
