,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
1,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
2,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
3,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
4,0,1,0,4,19,False,158,2,172,684,3.42,0
5,0,1,0,4,19,False,249,1,221,477,2.385,0
6,0,1,0,4,19,False,99,6,236,1772,8.86,0
7,0,1,0,4,19,False,216,0,142,142,0.71,0
8,0,1,0,4,19,False,102,13,155,3483,17.415,0
9,0,1,0,4,19,False,134,1,189,445,2.225,0
10,0,1,0,4,19,False,226,12,14,3086,15.43,0
11,0,1,0,4,19,False,238,12,14,3086,15.43,0
12,0,1,0,4,19,False,36,0,200,200,1.0,0
13,0,1,0,4,19,False,233,5,189,1469,7.345,0
14,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
