,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,1,0,0,0,False,0,0,0,0,0.0,0
1,0,1,0,1,4,False,0,0,0,0,0.0,0
2,0,1,0,7,55,True,0,14,4,3588,17.94,46856
3,0,1,0,5,18,False,1,1,4,260,1.3,7
4,0,1,0,7,4,False,11,6,4,1540,7.7,721951
5,0,1,17,5,3,False,111,7,0,1792,8.96,89
6,0,1,0,6,1,False,55,4,11,1035,5.175,858
7,0,1,0,0,0,False,0,0,0,0,0.0,0
8,0,1,0,5,4,False,12,10,2,2562,12.81,252
9,0,1,26,6,4,False,10,13,0,3328,16.64,1034
10,0,1,0,4,11,False,189,0,46,46,0.23,0
11,0,1,1,3,58,False,0,5,0,1280,6.4,0
12,0,1,0,4,11,False,118,2,196,708,3.54,0
13,0,1,29,0,0,False,0,0,0,0,0.0,0
14,0,1,0,4,11,False,13,1,159,415,2.075,0
15,0,1,0,3,4,False,12,8,0,2048,10.24,0
16,0,1,0,4,11,False,117,1,13,269,1.345,0
17,0,1,0,4,1,False,4,4,12,1036,5.18,0
18,0,1,0,4,11,False,243,2,91,603,3.015,0
19,0,1,4,2,9,False,4,0,0,0,0.0,0
20,0,1,0,4,11,False,120,3,237,1005,5.025,0
21,0,1,1,5,10,True,7,0,4,4,0.02,11
22,0,1,0,4,11,False,163,1,141,397,1.985,0
23,0,1,22,7,1,False,4,12,4,3076,15.38,313358
24,0,1,0,4,11,False,60,1,139,395,1.975,0
25,0,1,1,3,0,False,1,15,0,3840,19.2,0
26,0,1,0,4,11,False,54,3,198,966,4.83,0
27,0,1,0,1,15,True,0,0,0,0,0.0,0
28,0,1,0,4,11,False,140,4,204,1228,6.14,0
29,0,1,0,3,4,False,15,14,0,3584,17.92,0
30,0,1,0,4,11,False,24,1,167,423,2.115,0
31,0,1,0,4,4,False,4,6,107,1643,8.215,0
32,0,1,1,2,40,False,16,0,0,0,0.0,0
33,0,1,0,4,23,False,97,10,78,2638,13.19,0
34,0,1,2,6,4,False,23,10,15,2575,12.875,6221
35,0,1,0,4,24,False,34,15,186,4026,20.13,0
36,0,1,22,7,27,False,229,7,130,1922,9.61,366849
37,0,1,0,4,25,False,183,12,38,3110,15.55,0
38,0,1,25,7,4,False,27,4,11,1035,5.175,1901692
39,0,1,0,4,26,False,201,7,98,1890,9.45,0
40,0,1,23,1,8,False,0,0,0,0,0.0,0
41,0,1,0,4,27,False,241,12,83,3155,15.775,0
42,0,1,15,3,4,False,30,15,0,3840,19.2,0
43,0,1,0,4,28,False,92,11,48,2864,14.32,0
44,0,1,0,6,30,False,4,1,218,474,2.37,51211
45,0,1,0,4,29,False,177,13,247,3575,17.875,0
46,0,1,0,4,6,True,126,7,229,2021,10.105,0
47,0,1,0,4,30,False,150,2,140,652,3.26,0
48,0,1,0,4,8,True,188,14,228,3812,19.06,0
49,0,1,0,4,31,False,153,1,7,263,1.315,0
50,0,1,0,4,30,True,10,0,129,129,0.645,0
51,0,1,0,4,32,False,55,8,214,2262,11.31,0
52,0,1,0,4,33,False,179,14,18,3602,18.01,0
53,0,1,0,4,34,False,49,5,200,1480,7.4,0
54,0,1,0,4,5,True,105,3,79,847,4.235,0
55,0,1,0,4,6,True,107,4,65,1089,5.445,0
56,0,1,0,4,7,True,206,14,244,3828,19.14,0
57,0,1,0,4,8,True,192,1,109,365,1.825,0
58,0,1,0,4,28,True,107,2,174,686,3.43,0
59,0,1,0,4,29,True,107,8,18,2066,10.33,0
60,0,1,0,4,30,True,183,0,109,109,0.545,0
61,0,1,0,4,7,False,130,3,4,772,3.86,0
62,0,1,2,2,54,True,3,0,0,0,0.0,0
63,0,1,26,2,26,True,61,0,0,0,0.0,0
64,0,1,0,4,7,False,4,4,192,1216,6.08,0
65,0,1,1,7,62,True,130,1,119,375,1.875,12588292
66,0,1,1,4,56,False,4,8,184,2232,11.16,0
67,0,1,0,1,42,False,0,0,0,0,0.0,0
68,0,1,0,4,25,False,184,0,254,254,1.27,0
69,0,1,0,4,26,False,185,13,112,3440,17.2,0
70,0,1,0,4,27,False,220,15,189,4029,20.145,0
71,0,1,0,4,28,False,185,4,126,1150,5.75,0
72,0,1,0,4,29,False,185,5,192,1472,7.36,0
