,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
1,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
2,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
3,0,1,0,4,10,False,10,4,59,1083,10.83,0
4,0,1,1,4,10,True,10,3,145,913,9.13,0
5,0,1,3,4,28,False,10,14,4,3588,35.88,0
6,0,1,1,4,10,False,94,3,57,825,8.25,0
7,0,1,0,5,3,False,180,12,138,3210,32.1,5
8,0,1,1,4,10,True,5,3,49,817,8.17,0
9,0,1,3,4,10,False,89,4,72,1096,10.96,0
10,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
