,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,1,0,2,45,False,1,0,0,0,0.0,0
1,0,1,0,5,4,False,10,8,1,2049,10.245,253
2,0,1,0,2,16,True,4,0,0,0,0.0,0
3,0,1,0,4,10,False,78,0,212,212,1.06,0
4,0,1,0,1,4,False,0,0,0,0,0.0,0
5,0,1,0,4,10,True,212,1,137,393,1.965,0
6,0,1,0,2,62,True,4,0,0,0,0.0,0
7,0,1,0,4,10,False,7,3,73,841,4.205,0
8,0,1,0,2,13,False,4,0,0,0,0.0,0
9,0,1,0,4,10,False,126,2,4,516,2.58,0
10,0,1,16,6,4,False,10,6,4,1540,7.7,7946
11,0,1,0,4,10,False,10,0,252,252,1.26,0
12,0,1,0,2,6,False,202,0,0,0,0.0,0
13,0,1,0,4,10,True,10,6,82,1618,8.09,0
14,0,1,0,2,11,True,4,0,0,0,0.0,0
15,0,1,0,4,10,False,17,0,103,103,0.515,0
16,0,1,0,4,2,False,70,4,10,1034,5.17,0
17,0,1,0,4,10,False,153,5,26,1306,6.53,0
18,0,1,26,2,4,False,10,0,0,0,0.0,0
19,0,1,0,4,10,False,238,6,75,1611,8.055,0
20,0,1,6,7,22,False,27,1,240,496,2.48,16714244
21,0,1,0,4,10,False,142,2,29,541,2.705,0
22,0,1,0,4,63,True,4,8,5,2053,10.265,0
23,0,1,0,4,10,False,59,2,20,532,2.66,0
24,0,1,1,2,25,False,10,0,0,0,0.0,0
25,0,1,0,4,10,False,170,3,90,858,4.29,0
26,0,1,2,2,10,True,4,0,0,0,0.0,0
27,0,1,0,4,10,False,12,1,158,414,2.07,0
28,0,1,1,2,4,False,2,0,0,0,0.0,0
29,0,1,0,4,10,False,171,1,116,372,1.86,0
30,0,1,11,7,4,False,10,4,10,1034,5.17,11209227
31,0,1,0,4,10,False,236,1,69,325,1.625,0
32,0,1,1,3,45,False,160,4,0,1024,5.12,0
33,0,1,0,4,10,False,120,1,37,293,1.465,0
34,0,1,1,2,32,False,253,1,133,389,1.945,0
35,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
36,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
37,0,1,0,4,10,False,146,5,242,1522,7.61,0
38,0,1,0,4,10,False,253,2,39,551,2.755,0
39,0,1,17,2,4,False,10,0,0,0,0.0,0
40,0,1,0,4,10,False,16,1,133,389,1.945,0
41,0,1,3,7,6,False,114,13,61,3389,16.945,4013373
42,0,1,0,4,4,False,4,10,139,2699,13.495,0
43,0,1,0,4,10,True,16,3,148,916,4.58,0
44,0,1,1,3,59,False,4,10,0,2560,12.8,0
45,0,1,0,4,10,False,127,0,147,147,0.735,0
46,0,1,31,5,1,False,245,4,10,1034,5.17,221
47,0,1,0,4,10,True,127,0,118,118,0.59,0
48,0,1,17,2,1,False,5,0,0,0,0.0,0
49,0,1,0,4,10,False,107,0,4,4,0.02,0
50,0,1,0,4,10,False,185,0,77,77,0.385,0
51,0,1,17,2,0,False,4,0,0,0,0.0,0
52,0,1,0,4,10,False,128,2,98,610,3.05,0
53,0,1,0,4,10,False,81,0,74,74,0.37,0
54,0,1,1,2,42,True,86,0,0,0,0.0,0
55,0,1,0,4,10,True,81,0,58,58,0.29,0
56,0,1,0,4,10,True,228,11,3,2819,14.095,0
57,0,1,21,5,4,False,41,4,0,1024,5.12,57
58,0,1,0,4,10,True,4,10,12,2572,12.86,0
59,0,1,0,3,49,False,80,4,0,1024,5.12,0
60,0,1,1,2,52,False,2,0,0,0,0.0,0
61,0,1,17,7,10,False,230,1,4,260,1.3,122122
62,0,1,18,0,0,False,0,0,0,0,0.0,0
63,0,1,9,6,4,False,10,13,0,3328,16.64,1080
64,0,1,0,4,10,False,91,2,63,575,2.875,0
65,0,1,1,2,48,False,0,0,0,0,0.0,0
66,0,1,0,4,10,False,207,4,89,1113,5.565,0
67,0,1,29,4,4,False,138,13,4,3332,16.66,0
68,0,1,0,4,10,False,63,2,156,668,3.34,0
69,0,1,1,2,4,False,1,0,0,0,0.0,0
70,0,1,0,4,10,False,220,0,153,153,0.765,0
71,0,1,2,5,4,False,138,4,10,1034,5.17,81
72,0,1,0,4,10,False,86,3,132,900,4.5,0
73,0,1,0,4,10,False,69,1,246,502,2.51,0
74,0,1,0,4,10,False,136,0,79,79,0.395,0
75,0,1,0,4,4,False,138,5,0,1280,6.4,0
76,0,1,0,4,10,False,45,2,205,717,3.585,0
77,0,1,0,4,59,False,61,13,61,3389,16.945,0
78,0,1,0,4,10,False,205,1,172,428,2.14,0
79,0,1,0,4,10,False,206,0,84,84,0.42,0
80,0,1,0,4,10,True,174,10,212,2772,13.86,0
81,0,1,0,4,10,False,86,0,206,206,1.03,0
82,0,1,0,4,10,False,68,3,55,823,4.115,0
83,0,1,0,4,10,False,15,1,44,300,1.5,0
84,0,1,0,4,10,False,208,5,249,1529,7.645,0
85,0,1,0,4,10,False,75,0,86,86,0.43,0
86,0,1,0,4,10,False,91,3,249,1017,5.085,0
87,0,1,0,4,10,False,219,1,134,390,1.95,0
88,0,1,0,4,10,False,156,8,19,2067,10.335,0
89,0,1,0,4,10,False,98,4,10,1034,5.17,0
90,0,1,0,4,10,False,50,2,165,677,3.385,0
91,0,1,0,4,1,False,69,0,4,4,0.02,0
92,0,1,0,4,10,False,255,0,237,237,1.185,0
93,0,1,1,2,29,True,0,0,0,0,0.0,0
94,0,1,0,4,10,False,95,0,131,131,0.655,0
95,0,1,31,7,4,False,10,13,2,3330,16.65,4014892
96,0,1,0,2,31,False,0,0,0,0,0.0,0
97,0,1,0,4,10,False,2,1,76,332,1.66,0
98,0,1,0,4,10,False,31,2,167,679,3.395,0
99,0,1,0,4,10,False,90,4,206,1230,6.15,0
100,0,1,0,4,10,False,36,4,3,1027,5.135,0
101,0,1,0,4,10,False,148,0,85,85,0.425,0
102,0,1,0,4,10,False,1,10,45,2605,13.025,0
103,0,1,0,4,10,False,41,4,6,1030,5.15,0
104,0,1,0,1,4,False,0,0,0,0,0.0,0
105,0,1,0,4,10,False,139,7,28,1820,9.1,0
106,0,1,0,3,4,False,10,4,0,1024,5.12,0
107,0,1,0,4,10,False,38,0,213,213,1.065,0
108,0,1,0,4,10,False,148,15,38,3878,19.39,0
109,0,1,0,4,10,False,166,5,54,1334,6.67,0
110,0,1,0,4,10,False,4,10,33,2593,12.965,0
111,0,1,0,4,10,False,242,3,25,793,3.965,0
112,0,1,0,6,0,False,4,10,166,2726,13.63,1035
113,0,1,0,4,10,False,127,0,218,218,1.09,0
114,0,1,1,2,61,False,3,0,0,0,0.0,0
115,0,1,0,4,10,False,95,1,27,283,1.415,0
116,0,1,13,7,3,False,175,7,228,2020,10.1,320614
117,0,1,0,4,10,False,203,1,199,455,2.275,0
118,0,1,1,2,63,False,2,0,0,0,0.0,0
119,0,1,0,4,10,False,250,0,72,72,0.36,0
120,0,1,22,3,3,False,204,5,0,1280,6.4,0
121,0,1,0,4,10,False,246,2,230,742,3.71,0
122,0,1,13,7,4,False,10,11,8,2824,14.12,656535
123,0,1,0,4,10,False,107,3,86,854,4.27,0
124,0,1,30,1,6,False,0,0,0,0,0.0,0
125,0,1,0,4,10,False,238,1,27,283,1.415,0
126,0,1,30,0,0,False,0,0,0,0,0.0,0
127,0,1,0,4,10,True,242,13,171,3499,17.495,0
128,0,1,7,3,54,True,5,1,0,256,1.28,0
129,0,1,0,4,10,False,157,1,56,312,1.56,0
130,0,1,28,4,10,False,11,13,4,3332,16.66,0
131,0,1,0,4,10,False,168,0,166,166,0.83,0
132,0,1,1,2,45,True,9,0,0,0,0.0,0
133,0,1,0,4,10,False,37,1,233,489,2.445,0
134,0,1,27,1,4,False,0,0,0,0,0.0,0
135,0,1,0,4,10,False,37,3,31,799,3.995,0
136,0,1,1,2,63,False,3,0,0,0,0.0,0
137,0,1,0,4,10,False,235,4,159,1183,5.915,0
138,0,1,8,2,4,False,10,0,0,0,0.0,0
139,0,1,0,4,10,False,58,8,91,2139,10.695,0
140,0,1,4,4,13,False,8,4,10,1034,5.17,0
141,0,1,0,4,10,False,158,2,55,567,2.835,0
142,0,1,28,0,0,False,0,0,0,0,0.0,0
143,0,1,0,4,10,False,18,1,208,464,2.32,0
144,0,1,0,4,0,False,4,10,41,2601,13.005,0
145,0,1,0,4,10,False,107,1,35,291,1.455,0
146,0,1,0,3,2,False,10,10,0,2560,12.8,0
147,0,1,0,4,10,False,198,4,154,1178,5.89,0
148,0,1,31,1,4,False,0,0,0,0,0.0,0
149,0,1,0,4,10,False,16,4,147,1171,5.855,0
150,0,1,0,3,39,True,10,14,0,3584,17.92,0
151,0,1,0,4,10,False,176,2,24,536,2.68,0
152,0,1,1,5,44,False,9,12,33,3105,15.525,193
153,0,1,0,4,10,False,223,2,202,714,3.57,0
154,0,1,20,3,4,False,137,0,0,0,0.0,0
155,0,1,0,4,10,False,132,2,251,763,3.815,0
156,0,1,26,2,45,False,4,0,0,0,0.0,0
157,0,1,0,4,10,False,243,4,184,1208,6.04,0
158,0,1,1,2,58,False,6,0,0,0,0.0,0
159,0,1,0,4,10,False,39,1,107,363,1.815,0
160,0,1,21,1,4,False,0,0,0,0,0.0,0
161,0,1,0,4,10,False,145,0,117,117,0.585,0
162,0,1,1,2,23,True,8,0,0,0,0.0,0
163,0,1,0,4,10,False,236,1,4,260,1.3,0
164,0,1,24,5,4,False,10,3,2,770,3.85,156
165,0,1,0,4,10,False,55,0,50,50,0.25,0
166,0,1,0,4,10,False,98,5,146,1426,7.13,0
167,0,1,0,4,10,False,244,3,79,847,4.235,0
168,0,1,0,4,10,False,185,1,125,381,1.905,0
169,0,1,0,4,10,False,244,4,223,1247,6.235,0
170,0,1,0,4,10,False,37,4,205,1229,6.145,0
171,0,1,0,4,10,False,194,1,155,411,2.055,0
172,0,1,0,4,10,False,171,6,1,1537,7.685,0
173,0,1,0,4,10,False,71,3,93,861,4.305,0
174,0,1,0,4,10,False,35,3,100,868,4.34,0
175,0,1,0,4,10,False,172,7,208,2000,10.0,0
176,0,1,0,4,10,False,156,2,84,596,2.98,0
177,0,1,0,4,10,False,28,1,246,502,2.51,0
178,0,1,0,4,4,False,10,1,8,264,1.32,0
179,0,1,0,4,10,False,149,3,129,897,4.485,0
180,0,1,25,6,59,False,4,8,4,2052,10.26,26378
181,0,1,0,4,10,False,9,2,136,648,3.24,0
182,0,1,1,5,25,True,2,2,97,609,3.045,4
183,0,1,0,4,10,False,154,6,66,1602,8.01,0
184,0,1,0,4,13,False,6,12,4,3076,15.38,0
185,0,1,0,4,10,False,76,2,103,615,3.075,0
186,0,1,1,2,20,False,4,0,0,0,0.0,0
187,0,1,0,4,10,False,97,0,52,52,0.26,0
188,0,1,1,2,6,True,4,0,0,0,0.0,0
189,0,1,0,4,10,False,12,1,56,312,1.56,0
190,0,1,15,7,4,False,10,4,10,1034,5.17,656624
191,0,1,0,4,10,False,184,1,187,443,2.215,0
192,0,1,12,0,0,False,0,0,0,0,0.0,0
193,0,1,0,4,10,False,121,3,92,860,4.3,0
194,0,1,1,6,26,False,4,4,10,1034,5.17,2051
195,0,1,0,4,10,False,131,0,55,55,0.275,0
196,0,1,0,4,10,False,60,4,212,1236,6.18,0
197,0,1,0,4,10,False,112,1,140,396,1.98,0
198,0,1,0,3,15,True,5,3,0,768,3.84,0
199,0,1,0,4,10,False,196,2,158,670,3.35,0
200,0,1,28,7,4,False,10,4,10,1034,5.17,7801438
201,0,1,0,4,10,False,118,3,24,792,3.96,0
202,0,1,0,4,10,False,21,13,110,3438,17.19,0
203,0,1,0,4,10,False,51,7,68,1860,9.3,0
204,0,1,22,7,4,False,10,4,10,1034,5.17,2099820
205,0,1,0,4,10,False,174,8,60,2108,10.54,0
206,0,1,0,4,10,False,98,6,26,1562,7.81,0
207,0,1,0,4,10,False,29,3,19,787,3.935,0
208,0,1,15,0,0,False,0,0,0,0,0.0,0
209,0,1,0,4,10,False,174,1,102,358,1.79,0
210,0,1,0,4,10,False,4,10,155,2715,13.575,0
211,0,1,0,4,10,True,69,11,61,2877,14.385,0
212,0,1,0,4,10,False,208,2,202,714,3.57,0
213,0,1,0,4,10,False,219,2,65,577,2.885,0
214,0,1,0,4,10,False,86,9,137,2441,12.205,0
215,0,1,0,4,10,False,113,1,213,469,2.345,0
216,0,1,0,4,10,False,204,6,202,1738,8.69,0
217,0,1,0,4,10,False,113,3,7,775,3.875,0
218,0,1,28,2,12,False,173,0,0,0,0.0,0
219,0,1,0,4,10,False,137,3,239,1007,5.035,0
220,0,1,0,4,24,False,2,3,45,813,4.065,0
221,0,1,0,4,10,False,228,6,135,1671,8.355,0
222,0,1,0,2,5,False,42,0,0,0,0.0,0
223,0,1,0,4,10,False,63,1,21,277,1.385,0
224,0,1,3,6,3,False,54,10,196,2756,13.78,30731
225,0,1,0,4,10,True,63,10,56,2616,13.08,0
226,0,1,0,4,10,False,52,3,224,992,4.96,0
227,0,1,8,5,4,False,10,4,4,1028,5.14,131
228,0,1,0,4,10,False,144,5,0,1280,6.4,0
229,0,1,0,4,10,False,115,0,58,58,0.29,0
230,0,1,0,4,10,False,122,9,174,2478,12.39,0
231,0,1,0,4,10,True,115,0,44,44,0.22,0
232,0,1,0,4,10,False,55,2,54,566,2.83,0
233,0,1,0,4,10,False,232,1,73,329,1.645,0
234,0,1,0,4,10,False,94,7,113,1905,9.525,0
235,0,1,0,4,10,True,232,1,57,313,1.565,0
236,0,1,0,4,10,False,79,4,56,1080,5.4,0
237,0,1,0,4,10,False,216,7,249,2041,10.205,0
