,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,1,0,4,47,True,4,15,0,3840,19.2,134217728
1,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
2,0,0,0,0,0,False,0,10,1,2561,12.805,15698436
3,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
4,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
5,0,1,29,1,10,False,0,0,0,0,0.0,0
6,0,1,0,4,10,False,66,4,174,1198,5.99,0
7,0,1,0,4,22,True,4,7,4,1796,8.98,0
8,0,1,0,4,10,True,234,4,156,1180,5.9,0
9,0,1,0,4,42,True,4,4,10,1034,5.17,0
10,0,1,0,4,10,False,62,10,53,2613,13.065,0
11,0,1,0,4,41,True,4,10,53,2613,13.065,0
12,0,1,0,4,10,False,137,4,218,1242,6.21,0
13,0,1,0,4,10,False,53,9,90,2394,11.97,0
14,0,1,0,4,10,True,137,4,159,1183,5.915,0
15,0,1,0,4,48,False,4,10,220,2780,13.9,0
16,0,1,0,4,10,False,132,4,229,1253,6.265,0
17,0,1,1,1,48,False,0,0,0,0,0.0,0
18,0,1,0,4,10,True,132,4,212,1236,6.18,0
19,0,1,0,4,10,False,48,4,229,1253,6.265,0
20,0,1,17,2,13,False,4,0,0,0,0.0,0
21,0,1,9,5,24,True,9,12,4,3076,15.38,10
22,0,1,0,4,10,False,128,4,138,1162,5.81,0
23,0,1,5,4,9,False,150,4,92,1116,5.58,0
24,0,1,0,4,10,True,128,9,10,2314,11.57,0
25,0,1,15,3,4,False,243,4,0,1024,5.12,0
26,0,1,17,2,59,False,4,0,0,0,0.0,0
27,0,1,0,4,10,False,207,5,53,1333,6.665,0
28,0,1,1,2,59,False,9,0,0,0,0.0,0
29,0,1,0,4,10,True,207,4,165,1189,5.945,0
30,0,1,0,4,55,False,4,10,35,2595,12.975,0
31,0,1,0,4,10,False,203,5,1,1281,6.405,0
32,0,1,1,1,55,False,0,0,0,0,0.0,0
33,0,1,0,4,10,True,203,4,238,1262,6.31,0
34,0,1,0,4,10,False,119,9,114,2418,12.09,0
35,0,1,0,4,30,True,4,10,114,2674,13.37,0
36,0,1,0,4,10,False,198,5,5,1285,6.425,0
37,0,1,0,4,10,False,114,9,243,2547,12.735,0
38,0,1,0,4,10,True,198,4,103,1127,5.635,0
39,0,1,0,4,61,True,4,10,105,2665,13.325,0
40,0,1,0,4,10,False,17,4,239,1263,6.315,0
41,0,1,1,1,61,True,0,0,0,0,0.0,0
42,0,1,0,4,10,True,17,4,222,1246,6.23,0
43,0,1,0,4,10,False,189,9,184,2488,12.44,0
44,0,1,0,4,41,True,4,10,184,2744,13.72,0
45,0,1,0,4,10,False,12,4,174,1198,5.99,0
46,0,1,0,4,10,False,184,9,101,2405,12.025,0
47,0,1,0,4,10,True,12,13,4,3332,16.66,0
48,0,1,0,4,10,True,3,4,233,1257,6.285,0
49,0,1,1,2,48,True,4,0,0,0,0.0,0
50,0,1,0,4,10,False,87,4,255,1279,6.395,0
51,0,1,10,0,0,False,0,0,0,0,0.0,0
52,0,1,0,4,10,True,255,4,193,1217,6.085,0
53,0,1,22,5,4,False,179,4,138,1162,5.81,171
54,0,1,0,4,10,False,83,4,203,1227,6.135,0
55,0,1,17,2,63,True,4,0,0,0,0.0,0
56,0,1,0,4,10,True,83,4,185,1209,6.045,0
57,0,1,1,2,63,True,4,13,0,3328,16.64,0
58,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
59,0,1,0,4,4,False,138,6,9,1545,7.725,0
60,0,1,13,5,4,False,10,10,10,2570,12.85,51
61,0,1,0,4,10,False,158,5,64,1344,6.72,0
62,0,1,0,4,10,True,10,1,4,260,1.3,1107641738
63,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
64,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
65,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
66,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
67,0,1,1,2,61,False,4,0,0,0,0.0,0
68,0,1,0,4,10,False,153,4,133,1157,5.785,0
69,0,1,1,2,9,False,89,0,0,0,0.0,0
70,0,1,0,4,10,True,153,4,115,1139,5.695,0
71,0,1,0,4,10,False,69,9,65,2369,11.845,0
72,0,1,0,4,49,True,4,10,65,2625,13.125,0
73,0,1,0,4,10,False,149,4,170,1194,5.97,0
74,0,1,0,4,10,False,65,9,206,2510,12.55,0
75,0,1,0,4,10,True,149,9,0,2304,11.52,167772160
76,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
77,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
78,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
79,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
80,0,-1,-1,-1,-1,True,-1,-1,-1,-1,-1.0,-1
81,0,1,18,0,0,False,0,0,0,0,0.0,0
82,0,1,0,4,10,False,144,9,57,2361,11.805,0
83,0,1,0,4,10,False,228,4,246,1270,6.35,0
84,0,1,0,4,22,True,61,4,164,1188,5.94,0
85,0,1,0,4,10,True,56,8,236,2284,11.42,0
86,0,1,0,4,10,False,223,4,141,1165,5.825,0
