,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,1,0,4,7,False,0,13,247,3575,17.875,0
1,0,1,0,4,4,False,0,0,137,137,0.685,0
2,0,1,0,4,8,False,0,13,246,3574,17.87,0
3,0,1,0,4,2,False,0,2,141,653,3.265,0
4,0,1,0,4,9,False,0,14,30,3614,18.07,0
5,0,1,0,4,5,False,0,0,48,48,0.24,0
6,0,1,0,4,10,False,0,14,98,3682,18.41,0
7,0,1,0,4,6,False,0,0,66,66,0.33,0
8,0,1,0,4,11,False,0,13,236,3564,17.82,0
9,0,1,0,4,7,False,0,0,35,35,0.175,0
10,0,1,0,4,12,False,0,13,235,3563,17.815,0
11,0,1,0,4,8,False,0,0,22,22,0.11,0
12,0,1,0,4,13,False,0,13,227,3555,17.775,0
13,0,1,0,4,9,False,0,0,65,65,0.325,0
14,0,1,0,4,14,False,0,13,195,3523,17.615,0
15,0,1,0,4,10,False,0,6,120,1656,8.28,0
16,0,1,0,4,15,False,0,13,225,3553,17.765,0
17,0,1,0,4,11,False,0,0,36,36,0.18,0
18,0,1,0,4,16,False,0,13,250,3578,17.89,0
19,0,1,0,4,12,False,0,0,23,23,0.115,0
20,0,1,0,4,17,False,0,14,48,3632,18.16,0
21,0,1,0,4,13,False,0,0,106,106,0.53,0
22,0,1,0,4,18,False,0,13,247,3575,17.875,0
23,0,1,0,4,14,False,0,0,39,39,0.195,0
24,0,1,0,4,19,False,0,13,223,3551,17.755,0
25,0,1,0,4,15,False,0,0,48,48,0.24,0
26,0,1,0,4,20,False,0,13,236,3564,17.82,0
27,0,1,0,4,16,False,0,0,57,57,0.285,0
28,0,1,0,4,21,False,0,13,240,3568,17.84,0
29,0,1,0,4,17,False,0,0,33,33,0.165,0
30,0,1,0,4,22,False,0,14,10,3594,17.97,0
31,0,1,0,4,18,False,0,0,86,86,0.43,0
32,0,1,0,4,23,False,0,13,215,3543,17.715,0
33,0,1,0,4,19,False,0,0,96,96,0.48,0
34,0,1,0,4,24,False,0,14,35,3619,18.095,0
35,0,1,0,4,20,False,0,0,50,50,0.25,0
36,0,1,0,4,25,False,0,13,236,3564,17.82,0
37,0,1,0,4,21,False,0,0,73,73,0.365,0
38,0,1,0,4,26,False,0,13,220,3548,17.74,0
39,0,1,0,4,22,False,0,0,65,65,0.325,0
40,0,1,0,4,27,False,0,14,13,3597,17.985,0
41,0,1,0,4,23,False,0,0,58,58,0.29,0
42,0,1,0,4,29,False,0,14,3,3587,17.935,0
43,0,1,0,4,24,False,0,0,73,73,0.365,0
44,0,1,0,4,30,False,0,14,41,3625,18.125,0
45,0,1,0,4,25,False,0,0,132,132,0.66,0
46,0,1,0,4,31,False,0,14,6,3590,17.95,0
47,0,1,0,4,26,False,0,0,43,43,0.215,0
48,0,1,0,4,32,False,0,14,0,3584,17.92,0
49,0,1,0,4,27,False,0,0,50,50,0.25,0
50,0,1,0,4,33,False,0,14,19,3603,18.015,0
51,0,1,0,4,28,False,0,0,102,102,0.51,0
52,0,1,0,4,34,False,0,13,225,3553,17.765,0
53,0,1,0,4,29,False,0,0,68,68,0.34,0
54,0,1,0,4,0,True,0,13,254,3582,17.91,0
55,0,1,0,4,30,False,0,0,87,87,0.435,0
56,0,1,0,4,1,True,0,13,210,3538,17.69,0
57,0,1,0,4,31,False,0,0,83,83,0.415,0
58,0,1,0,4,2,True,0,13,247,3575,17.875,0
59,0,1,0,4,32,False,0,0,70,70,0.35,0
60,0,1,0,4,3,True,0,14,6,3590,17.95,0
61,0,1,0,4,33,False,0,0,72,72,0.36,0
62,0,1,0,4,4,True,0,13,244,3572,17.86,0
63,0,1,0,4,34,False,0,0,49,49,0.245,0
64,0,1,0,4,5,True,0,14,24,3608,18.04,0
65,0,1,0,4,0,True,0,0,66,66,0.33,0
66,0,1,0,4,6,True,0,14,5,3589,17.945,0
67,0,1,0,4,1,True,0,0,45,45,0.225,0
68,0,1,0,4,7,True,0,13,244,3572,17.86,0
69,0,1,0,4,2,True,0,0,89,89,0.445,0
70,0,1,0,4,8,True,0,13,220,3548,17.74,0
71,0,1,0,4,3,True,0,0,50,50,0.25,0
72,0,1,0,4,9,True,0,14,3,3587,17.935,0
73,0,1,0,4,61,False,61,13,61,3389,16.945,0
