,readout,layer,chipID,payload,location,isCol,timestamp,tot_msb,tot_lsb,tot_total,tot_us,fpga_ts
0,0,1,0,2,0,False,12,0,0,0,0.0,0
1,0,1,0,4,4,False,139,0,13,13,0.13,0
2,0,1,0,4,62,True,5,15,4,3844,38.44,0
3,0,1,0,1,4,False,0,0,0,0,0.0,0
4,0,1,0,2,0,False,0,0,0,0,0.0,0
5,0,1,0,4,0,False,10,3,4,772,7.72,0
6,0,1,0,5,32,False,7,9,4,2308,23.08,134
7,0,1,0,5,0,False,12,15,4,3844,38.44,142
8,0,1,0,5,4,False,5,0,17,17,0.17,4
9,0,1,0,0,0,False,0,0,0,0,0.0,0
10,0,1,0,5,27,False,29,4,4,1028,10.28,42
11,0,1,0,5,30,True,4,15,0,3840,38.4,1
12,0,1,17,0,0,False,0,0,0,0,0.0,0
13,0,1,0,5,4,False,144,0,0,0,0.0,83
14,0,1,4,3,7,True,1,8,0,2048,20.48,0
15,0,1,0,4,17,True,0,15,126,3966,39.66,0
16,0,1,0,4,4,False,12,4,3,1027,10.27,0
17,0,1,0,4,18,True,0,14,243,3827,38.27,0
18,0,1,0,4,3,False,186,2,16,528,5.28,0
19,0,1,0,4,19,True,0,13,183,3511,35.11,0
20,0,1,0,4,3,False,16,11,229,3045,30.45,0
21,0,1,0,4,20,True,0,13,18,3346,33.46,0
22,0,1,15,4,12,True,29,8,90,2138,21.38,0
23,0,1,0,4,21,True,0,0,61,61,0.61,0
24,0,1,30,1,6,True,0,0,0,0,0.0,0
25,0,1,0,4,22,True,0,11,179,2995,29.95,0
26,0,1,1,6,10,True,4,2,22,534,5.34,17418
27,0,1,0,4,23,True,0,12,212,3284,32.84,0
28,0,1,0,4,15,True,233,8,212,2260,22.6,0
29,0,1,0,4,24,True,0,13,171,3499,34.99,0
30,0,1,0,4,16,True,238,7,127,1919,19.19,0
31,0,1,0,4,25,True,0,12,210,3282,32.82,0
32,0,1,0,4,17,True,229,9,186,2490,24.9,0
33,0,1,0,4,26,True,0,13,241,3569,35.69,0
34,0,1,0,4,18,True,19,13,231,3559,35.59,0
35,0,1,0,4,27,True,0,12,136,3208,32.08,0
36,0,1,0,4,19,True,33,7,28,1820,18.2,0
37,0,1,0,4,28,True,0,13,152,3480,34.8,0
38,0,1,0,4,20,True,215,7,70,1862,18.62,0
39,0,1,0,4,29,True,0,13,28,3356,33.56,0
40,0,1,0,4,21,True,50,9,240,2544,25.44,0
41,0,1,0,4,30,True,0,14,147,3731,37.31,0
42,0,1,0,4,61,False,61,13,61,3389,33.89,0
