readout	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
23	7	24	55	55	12.54	12.7	12.62
23	6	33	91	92	6.5	6.65	6.575
23	9	16	173	173	11.49	11.68	11.585
23	10	13	23	23	13.85	14.03	13.94
23	8	26	22	22	6.2	6.37	6.285
23	14	22	156	157	9.49	9.69	9.59
23	8	26	53	53	10.02	10.19	10.105
23	16	24	140	139	9.32	9.51	9.415
23	17	22	139	140	7.9	7.21	7.555
23	18	31	204	204	5.54	5.73	5.635
23	4	24	249	249	6.06	6.23	6.145
23	3	27	206	206	7.41	7.59	7.5
23	10	9	195	195	7.68	7.88	7.779999999999999
23	11	8	194	194	10.74	10.93	10.835
23	15	10	47	47	4.86	5.05	4.955
23	22	25	121	121	6.0	6.19	6.095000000000001
23	12	15	6	6	6.55	6.73	6.640000000000001
23	13	16	143	143	12.46	12.64	12.55
23	7	27	94	94	7.65	7.83	7.74
23	20	28	81	81	9.79	10.01	9.899999999999999
23	15	28	172	173	15.14	15.33	15.235
24	14	11	84	84	8.77	8.95	8.86
24	12	31	224	225	7.42	7.49	7.455
24	5	28	124	124	7.11	7.28	7.195
24	5	30	51	52	10.01	10.13	10.07
24	18	18	166	166	4.3	4.45	4.375
24	9	18	106	106	3.67	3.84	3.755
24	3	32	81	81	14.47	14.64	14.555
24	20	19	145	145	9.45	9.64	9.545
24	20	19	168	168	10.62	10.81	10.715
24	5	16	75	75	6.52	6.7	6.609999999999999
24	3	31	213	213	4.27	4.46	4.365
24	5	10	98	98	9.1	9.27	9.184999999999999
25	7	31	200	200	11.29	11.47	11.379999999999999
25	22	29	151	151	11.05	11.24	11.145
25	11	25	38	38	9.8	9.97	9.885000000000002
25	12	24	38	38	14.62	14.77	14.695
25	19	15	39	39	8.87	9.05	8.96
25	9	22	56	56	12.43	12.61	12.52
25	7	10	66	66	7.03	7.23	7.130000000000001
25	15	6	114	114	13.99	14.14	14.065000000000001
25	17	33	149	149	9.93	10.11	10.02
25	14	17	169	169	15.71	15.89	15.8
25	8	28	34	35	14.28	14.47	14.375
25	10	8	218	218	13.26	13.45	13.355
25	10	17	190	190	8.82	8.99	8.905000000000001
26	31	30	183	183	8.6	8.78	8.69
26	33	33	184	185	6.6	6.15	6.375
26	28	17	49	50	11.13	11.28	11.205
26	10	26	240	240	8.29	8.47	8.379999999999999
26	4	18	157	157	18.79	18.96	18.875
26	11	7	125	125	5.43	5.62	5.525
26	10	4	89	89	6.71	6.88	6.795
26	31	15	32	32	5.25	5.41	5.33
26	9	31	249	249	11.59	11.76	11.675
26	20	2	203	203	4.35	4.53	4.4399999999999995
26	7	32	175	175	14.69	14.85	14.77
26	23	27	127	127	3.49	3.68	3.585
26	12	31	222	222	7.86	8.05	7.955
26	14	30	223	223	5.36	5.53	5.445
26	18	29	187	187	8.39	8.58	8.485
26	24	27	192	192	11.66	11.85	11.754999999999999
26	4	8	168	168	8.59	8.78	8.684999999999999
26	3	20	56	56	12.98	13.19	13.085
26	4	20	192	192	14.49	14.69	14.59
26	17	27	53	53	16.14	16.33	16.235
26	6	18	229	229	3.66	3.83	3.745
27	3	21	80	80	7.09	7.27	7.18
27	7	33	169	169	4.45	4.62	4.535
27	8	8	251	251	6.33	6.49	6.41
27	5	32	113	113	6.73	6.87	6.800000000000001
27	28	32	34	34	2.13	2.29	2.21
27	14	26	90	90	2.74	2.92	2.83
27	22	26	230	230	12.23	12.42	12.325
27	23	12	46	46	13.59	13.75	13.67
27	4	21	162	162	12.22	12.39	12.305
27	11	30	32	32	8.01	8.18	8.094999999999999
27	3	15	195	195	18.66	18.85	18.755000000000003
27	4	23	203	203	7.33	7.49	7.41
27	6	22	183	184	7.77	7.96	7.865
27	11	16	55	55	8.22	8.4	8.31
27	8	18	201	201	6.84	7.01	6.925
27	10	28	36	36	5.69	5.88	5.785
27	17	15	107	107	4.69	4.87	4.78
27	4	21	179	179	10.93	11.1	11.015
27	7	12	193	193	7.11	7.28	7.195
28	4	22	173	173	14.72	14.92	14.82
28	14	33	107	107	10.56	10.73	10.645
28	14	27	150	151	7.49	7.68	7.585
28	10	28	91	91	15.02	15.21	15.115
28	7	31	125	125	11.16	11.35	11.254999999999999
28	5	9	107	108	4.58	4.76	4.67
28	11	31	184	184	11.08	11.26	11.17
28	9	10	98	98	7.91	8.09	8.0
28	9	5	101	101	16.73	16.89	16.810000000000002
28	10	33	196	196	9.11	9.27	9.19
28	15	13	232	232	10.76	10.94	10.85
28	12	17	222	222	8.17	8.34	8.254999999999999
28	20	16	154	154	6.52	6.71	6.615
29	11	4	68	68	10.67	10.84	10.754999999999999
29	17	19	164	164	8.41	8.58	8.495000000000001
29	7	32	233	233	16.14	16.29	16.215
29	19	0	56	56	32.97	33.14	33.055
29	31	30	176	176	12.68	12.86	12.77
29	18	25	255	255	10.29	10.48	10.385
29	30	33	196	197	7.87	8.03	7.949999999999999
29	4	33	234	234	7.41	7.58	7.495
29	6	22	211	211	12.27	12.46	12.365
29	6	0	237	238	23.45	23.62	23.535
