readout	layer	chipID	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
0	1	2	13	25	15	15	7.3	7.5	7.4
0	1	2	14	24	47	47	11.2	11.4	11.3
0	1	2	15	22	48	48	9.76	9.98	9.870000000000001
0	1	1	5	31	40	40	8.62	8.8	8.71
0	1	2	25	20	34	34	9.1	9.31	9.205
0	1	2	22	19	130	130	6.46	6.66	6.5600000000000005
0	1	2	18	31	192	192	2.47	2.68	2.575
0	1	2	21	16	201	201	7.31	7.5	7.404999999999999
0	1	2	30	16	99	99	5.5	5.68	5.59
0	1	2	22	17	52	52	3.12	3.34	3.23
0	1	2	30	5	86	87	4.46	4.65	4.555
0	1	2	26	31	53	53	10.0	10.19	10.094999999999999
0	1	2	27	20	132	132	9.08	9.3	9.190000000000001
0	1	2	22	29	169	169	8.61	8.8	8.705
0	1	2	13	31	130	130	12.75	12.94	12.844999999999999
0	1	2	20	16	211	211	7.92	8.11	8.015
0	1	2	18	5	239	239	3.52	3.71	3.615
0	1	2	21	24	140	140	12.67	12.87	12.77
0	1	2	27	20	186	186	6.66	6.88	6.77
0	1	2	30	29	84	84	6.58	6.76	6.67
0	1	3	3	0	82	82	17.1	17.35	17.225
0	1	3	17	12	154	154	4.19	4.39	4.29
0	1	2	18	5	136	136	3.89	4.08	3.9850000000000003
0	1	3	7	1	14	14	10.12	10.36	10.239999999999998
0	1	3	8	29	108	108	13.9	14.1	14.0
0	1	2	33	5	159	159	10.22	10.4	10.31
0	1	2	31	27	227	227	14.08	14.27	14.175
0	1	3	8	25	96	96	16.96	17.15	17.055
0	1	2	15	14	139	139	5.2	5.43	5.3149999999999995
0	1	2	26	25	215	215	9.87	10.06	9.965
0	1	2	21	14	249	249	9.86	10.08	9.969999999999999
0	1	2	17	23	214	214	5.48	5.68	5.58
0	1	2	19	22	212	212	7.11	7.31	7.21
0	1	0	10	28	96	96	12.59	12.75	12.67
0	1	2	12	15	111	111	5.26	5.47	5.365
0	1	2	6	17	208	208	4.97	5.19	5.08
0	1	2	6	29	89	89	2.2	2.37	2.285
0	1	2	21	2	47	47	6.38	6.58	6.48
0	1	2	30	2	37	37	4.62	4.84	4.73
0	1	2	29	29	15	15	7.26	7.43	7.345
0	1	2	19	32	192	192	5.95	6.15	6.050000000000001
0	1	2	20	31	191	191	4.01	4.22	4.115
0	1	2	16	23	242	242	7.32	7.52	7.42
0	1	2	26	5	86	86	6.92	7.1	7.01
0	1	2	26	23	94	94	11.23	11.42	11.325
0	1	2	22	16	4	4	3.77	3.95	3.8600000000000003
0	1	2	22	32	247	247	8.48	8.69	8.585
0	1	2	26	25	251	251	6.33	6.53	6.43
0	1	2	14	23	22	22	5.16	5.35	5.255
0	1	2	30	29	42	42	4.2	4.39	4.295
0	1	2	30	21	226	227	9.93	10.1	10.015
0	1	2	24	4	251	251	4.76	4.94	4.85
0	1	2	31	20	10	10	5.48	5.69	5.585000000000001
0	1	2	24	19	237	238	14.01	14.19	14.1
0	1	2	12	12	111	111	6.61	6.78	6.695
0	1	2	12	8	93	93	8.47	8.72	8.595
0	1	2	32	23	52	52	9.06	9.25	9.155000000000001
0	1	0	19	31	185	185	8.36	8.54	8.45
0	1	2	8	13	39	39	6.43	6.64	6.535
0	1	2	12	13	163	163	9.97	10.19	10.08
0	1	1	9	32	21	21	6.03	6.18	6.105
0	1	2	5	4	20	20	10.34	10.52	10.43
0	1	2	30	22	189	189	11.12	11.32	11.219999999999999
0	1	0	17	21	0	0	10.47	10.65	10.56
0	1	2	6	13	167	167	6.52	6.74	6.63
0	1	3	7	26	154	154	11.39	11.62	11.504999999999999
0	1	2	14	5	183	184	6.85	6.96	6.904999999999999
0	1	2	4	20	112	112	7.28	7.48	7.380000000000001
0	1	2	10	20	108	108	9.03	9.25	9.14
0	1	2	27	22	96	95	8.9	9.42	9.16
0	1	2	28	33	96	96	7.44	7.65	7.545
0	1	2	7	17	253	253	10.67	10.88	10.775
0	1	2	4	19	233	233	8.08	8.26	8.17
0	1	2	30	3	151	151	10.24	10.45	10.344999999999999
0	1	1	16	29	192	192	2.04	2.23	2.135
0	1	2	31	4	191	191	9.28	9.45	9.364999999999998
0	1	2	14	18	152	152	5.43	5.62	5.525
0	1	2	21	16	161	161	13.7	13.88	13.79
0	1	2	16	17	182	182	4.27	4.51	4.39
0	1	2	16	23	161	161	8.47	8.67	8.57
0	1	2	11	15	212	212	5.01	5.23	5.12
0	1	2	14	30	125	125	4.32	4.5	4.41
0	1	2	26	22	15	15	8.52	8.72	8.620000000000001
0	1	2	32	30	23	23	10.63	10.81	10.72
0	1	2	30	28	35	35	8.59	8.78	8.684999999999999
0	1	1	9	12	70	70	8.84	9.02	8.93
0	1	2	27	26	120	120	10.7	10.91	10.805
0	1	2	11	12	168	168	10.46	10.66	10.56
0	1	2	26	33	77	77	5.51	5.72	5.615
0	1	2	26	33	110	110	3.8	4.02	3.9099999999999997
0	1	2	20	27	99	99	13.65	13.86	13.754999999999999
0	1	0	10	33	235	235	6.16	6.33	6.245
0	1	0	21	30	51	51	11.41	11.59	11.5
1	1	2	32	27	29	29	7.18	7.37	7.275
1	1	2	33	26	26	26	8.01	8.21	8.11
1	1	2	7	22	94	94	6.82	7.02	6.92
1	1	2	14	17	200	200	10.24	11.0	10.620000000000001
1	1	2	22	15	231	231	11.48	11.69	11.585
1	1	2	21	29	114	114	8.53	8.71	8.620000000000001
1	1	2	26	30	30	30	4.98	5.17	5.075
1	1	1	18	18	139	139	4.64	4.79	4.715
1	1	2	15	1	162	162	8.86	9.08	8.969999999999999
1	1	2	9	31	55	55	3.84	4.02	3.9299999999999997
1	1	2	20	20	184	184	13.75	13.93	13.84
1	1	2	15	29	152	152	15.51	15.7	15.605
1	1	2	25	27	71	71	7.76	7.95	7.855
1	1	2	27	19	176	176	5.64	5.82	5.73
1	1	2	32	14	115	115	5.63	5.84	5.734999999999999
1	1	2	18	22	21	21	5.39	5.6	5.494999999999999
1	1	2	32	20	238	238	4.88	5.09	4.984999999999999
1	1	2	25	16	183	184	8.61	8.77	8.69
1	1	2	29	17	30	30	2.54	2.76	2.65
1	1	2	27	15	44	44	7.03	7.25	7.140000000000001
1	1	3	8	1	225	225	13.06	13.28	13.17
1	1	3	9	0	225	225	17.36	17.6	17.48
1	1	2	33	24	220	220	7.23	7.43	7.33
1	1	2	30	16	31	31	8.34	8.53	8.434999999999999
1	1	2	3	16	159	159	7.25	7.43	7.34
1	1	2	8	18	198	198	4.1	4.29	4.195
1	1	2	32	3	172	172	7.76	7.96	7.859999999999999
1	1	2	25	16	195	195	8.69	8.85	8.77
1	1	3	3	21	146	146	9.21	9.42	9.315000000000001
1	1	0	24	30	198	198	8.63	8.8	8.715
1	1	2	18	20	82	82	16.55	16.76	16.655
1	1	2	14	18	226	227	13.69	13.89	13.79
1	1	2	4	11	227	227	12.15	12.36	12.254999999999999
1	1	2	27	1	179	180	6.19	6.42	6.305
1	1	2	11	31	230	231	9.04	9.23	9.135
1	1	2	15	0	176	176	14.71	14.91	14.81
1	1	2	24	33	32	32	6.2	6.42	6.3100000000000005
1	1	2	30	0	74	74	12.2	12.38	12.29
1	1	3	3	6	71	71	8.75	8.96	8.855
1	1	2	12	10	230	230	8.07	8.29	8.18
1	1	2	28	14	119	119	11.12	11.33	11.225
1	1	0	10	33	253	253	5.76	5.94	5.85
1	1	2	18	25	252	252	4.53	4.73	4.630000000000001
1	1	2	28	14	140	140	6.29	6.51	6.4
1	1	2	15	23	128	128	7.24	7.43	7.335
1	1	2	20	33	233	233	19.15	19.37	19.259999999999998
1	1	2	14	17	180	180	5.71	5.93	5.82
1	1	0	9	33	175	175	11.1	11.27	11.184999999999999
1	1	2	21	2	240	240	6.1	6.31	6.205
1	1	2	8	0	237	237	15.17	15.36	15.265
1	1	2	21	16	76	76	8.64	8.84	8.74
1	1	2	24	0	180	180	9.92	10.12	10.02
1	1	2	25	30	242	243	6.48	6.66	6.57
1	1	3	9	7	85	85	5.56	5.79	5.675
1	1	3	10	7	210	210	7.92	8.17	8.045
1	1	2	22	2	196	197	6.99	7.2	7.095000000000001
1	1	2	15	33	139	139	7.41	7.62	7.515000000000001
1	1	2	4	18	71	71	4.09	4.27	4.18
1	1	2	22	22	127	127	9.09	9.27	9.18
1	1	2	18	26	110	110	5.24	5.45	5.345000000000001
1	1	2	19	15	108	108	4.79	5.01	4.9
1	1	2	31	6	44	44	4.38	4.58	4.48
1	1	0	27	24	234	234	8.94	9.12	9.03
1	1	2	16	15	33	33	6.65	6.87	6.76
1	1	2	19	19	128	128	8.33	8.5	8.415
1	1	1	20	21	119	119	14.24	14.43	14.335
1	1	2	22	29	84	84	5.67	5.86	5.765000000000001
1	1	2	3	17	208	208	4.23	4.45	4.34
1	1	2	23	5	131	131	10.43	10.62	10.524999999999999
1	1	2	5	11	240	240	5.45	5.64	5.545
1	1	2	31	26	143	143	11.71	11.92	11.815000000000001
1	1	3	32	11	30	30	6.37	6.57	6.470000000000001
1	1	2	3	19	179	180	5.59	5.9	5.745
1	1	2	32	33	180	180	5.72	5.79	5.755
1	1	2	33	20	178	178	15.05	15.26	15.155000000000001
1	1	2	18	26	104	104	8.13	8.34	8.235
1	1	2	25	25	18	18	8.29	8.47	8.379999999999999
1	1	3	30	0	243	244	16.41	16.64	16.525
1	1	0	15	24	210	211	16.12	16.28	16.200000000000003
1	1	2	8	30	53	53	2.81	2.97	2.89
1	1	2	9	31	50	51	8.12	8.3	8.21
1	1	2	10	12	143	143	7.58	7.77	7.675
1	1	2	22	20	182	182	5.41	5.62	5.515000000000001
1	1	3	18	0	103	103	17.47	17.71	17.59
1	1	2	25	31	28	28	9.67	9.86	9.765
1	1	2	17	14	77	78	3.35	3.58	3.465
1	1	2	24	24	34	34	3.55	3.73	3.6399999999999997
1	1	2	26	18	61	61	6.92	7.1	7.01
1	1	2	29	28	78	78	10.01	10.19	10.1
1	1	2	21	28	109	109	4.79	4.97	4.88
1	1	2	22	27	107	107	19.46	19.65	19.555
1	1	2	18	6	186	186	11.01	11.21	11.11
1	1	0	26	26	10	10	6.61	6.77	6.6899999999999995
1	1	2	25	17	55	55	9.49	9.7	9.594999999999999
1	1	0	13	23	196	197	6.67	6.81	6.74
1	1	2	21	14	46	46	11.88	12.1	11.99
1	1	2	4	21	15	15	10.71	10.87	10.79
1	1	0	32	25	28	28	5.83	6.02	5.925
1	1	2	11	9	253	254	7.05	7.26	7.154999999999999
1	1	2	24	19	226	226	13.09	13.27	13.18
1	1	2	12	17	151	151	3.84	4.05	3.945
1	1	1	27	21	70	70	9.62	9.79	9.704999999999998
1	1	2	20	32	221	221	3.41	3.61	3.51
1	1	2	18	16	148	148	8.96	9.15	9.055
1	1	2	19	25	182	182	3.34	3.54	3.44
1	1	2	28	28	6	6	9.86	10.01	9.934999999999999
1	1	2	24	27	235	235	7.17	7.37	7.27
1	1	0	31	31	57	57	12.45	12.59	12.52
1	1	3	9	31	96	96	15.49	15.7	15.594999999999999
1	1	2	20	25	133	133	5.0	5.2	5.1
1	1	1	22	13	142	142	14.11	14.3	14.205
1	1	2	10	24	122	122	5.65	5.85	5.75
1	1	2	24	1	193	193	3.39	3.62	3.505
1	1	2	21	19	55	55	10.68	10.87	10.774999999999999
1	1	2	24	31	255	255	5.26	5.45	5.355
1	1	2	3	0	218	218	11.93	12.13	12.030000000000001
1	1	2	9	26	151	151	7.55	7.73	7.640000000000001
1	1	2	11	24	152	152	8.86	9.06	8.96
1	1	2	8	15	57	57	3.54	3.74	3.64
1	1	2	17	15	32	32	6.48	6.7	6.59
1	1	2	24	24	206	206	15.31	15.5	15.405000000000001
1	1	0	24	20	146	146	11.47	11.65	11.56
1	1	2	18	26	50	50	6.67	6.88	6.775
1	1	3	4	18	90	90	13.17	13.39	13.280000000000001
1	1	2	30	19	191	190	7.93	8.24	8.085
1	1	0	25	30	76	76	11.21	11.38	11.295000000000002
1	1	2	21	29	122	122	5.79	5.99	5.890000000000001
1	1	2	17	22	227	226	4.15	4.22	4.1850000000000005
1	1	2	30	14	156	156	6.52	6.74	6.63
1	1	2	23	24	151	151	7.24	7.46	7.35
1	1	2	31	18	223	223	7.72	7.91	7.8149999999999995
1	1	2	16	28	166	167	13.15	13.34	13.245000000000001
1	1	3	7	3	47	47	11.02	11.24	11.129999999999999
1	1	2	16	23	209	209	13.14	13.34	13.24
1	1	2	15	6	227	227	13.13	13.32	13.225000000000001
1	1	2	5	31	8	8	6.64	6.82	6.73
1	1	2	25	20	41	42	5.85	6.06	5.955
1	1	2	29	30	0	0	8.08	8.26	8.17
1	1	2	23	19	138	138	12.3	12.51	12.405000000000001
1	1	2	24	18	138	138	13.5	13.7	13.6
1	1	2	26	27	99	99	9.82	10.02	9.92
1	1	2	27	2	12	12	6.02	6.23	6.125
1	1	0	20	19	89	89	7.03	7.2	7.115
1	1	2	27	15	66	66	3.81	4.03	3.92
1	1	2	14	0	128	128	11.59	11.79	11.69
1	1	2	13	4	200	200	9.03	9.22	9.125
1	1	2	18	20	92	93	22.66	22.88	22.77
1	1	1	23	25	82	82	8.64	8.84	8.74
1	1	1	27	33	249	249	8.53	8.86	8.695
1	1	2	26	23	246	246	8.36	8.55	8.455
1	1	2	25	14	210	210	11.77	11.9	11.835
1	1	2	11	9	174	174	6.46	6.67	6.5649999999999995
1	1	2	29	29	106	106	9.85	10.02	9.934999999999999
1	1	2	29	3	114	114	14.38	14.59	14.485
1	1	2	11	22	10	10	8.25	8.45	8.35
1	1	2	17	26	126	126	10.73	10.93	10.83
1	1	2	19	15	99	99	7.97	8.19	8.08
1	1	2	24	30	240	240	8.95	9.13	9.04
1	1	2	10	28	79	79	4.07	4.24	4.155
1	1	1	8	21	81	82	11.9	12.07	11.985
1	1	0	31	30	254	254	9.9	10.09	9.995000000000001
1	1	2	31	27	228	228	10.85	11.05	10.95
1	1	2	32	28	227	227	13.82	14.01	13.915
1	1	2	16	18	164	164	3.14	3.35	3.245
1	1	3	22	33	72	73	9.87	10.09	9.98
1	1	2	27	15	36	36	8.99	9.21	9.100000000000001
1	1	2	9	24	108	108	3.25	3.44	3.3449999999999998
1	1	2	15	24	31	31	3.91	4.1	4.005
1	1	0	21	32	15	15	11.46	11.64	11.55
1	1	2	16	18	211	211	7.76	7.98	7.87
1	1	2	15	18	138	138	6.82	7.02	6.92
1	1	2	23	18	82	82	4.63	4.84	4.734999999999999
2	1	2	12	13	33	33	11.71	11.93	11.82
2	1	2	12	8	242	242	5.59	5.83	5.71
2	1	2	32	16	221	222	9.85	10.03	9.94
2	1	3	6	29	159	159	8.31	8.52	8.415
2	1	0	26	20	89	89	10.18	10.32	10.25
2	1	2	6	17	21	21	7.78	8.01	7.895
2	1	2	32	4	23	23	5.68	5.86	5.77
2	1	2	24	6	192	192	13.69	13.88	13.785
2	1	0	18	20	84	84	6.81	7.0	6.904999999999999
2	1	2	15	26	29	29	8.19	8.38	8.285
2	1	2	5	1	110	110	13.13	13.36	13.245000000000001
2	1	2	5	19	87	87	7.96	8.15	8.055
2	1	3	3	6	45	45	16.13	16.34	16.235
2	1	2	11	21	178	178	10.96	11.13	11.045000000000002
2	1	2	28	27	42	42	4.82	5.02	4.92
2	1	2	18	31	85	85	5.23	5.43	5.33
2	1	2	32	19	221	221	7.29	7.47	7.38
2	1	2	21	16	202	202	13.23	13.43	13.33
2	1	1	17	18	218	218	9.51	9.68	9.594999999999999
2	1	2	29	31	224	224	11.26	11.48	11.370000000000001
2	1	0	11	0	8	8	15.48	15.66	15.57
2	1	2	23	5	88	88	7.56	7.77	7.664999999999999
2	1	2	33	28	182	182	4.3	4.47	4.385
2	1	2	26	14	125	126	3.08	3.29	3.185
2	1	0	25	29	85	85	9.54	9.71	9.625
2	1	2	21	17	117	117	7.13	7.35	7.24
2	1	2	12	17	245	245	12.03	12.24	12.135
2	1	2	20	16	186	186	3.38	3.57	3.4749999999999996
2	1	2	26	16	150	150	6.4	6.58	6.49
2	1	2	12	16	21	21	6.84	7.02	6.93
2	1	2	31	5	108	108	8.42	8.61	8.515
2	1	2	23	19	59	59	3.64	3.84	3.74
2	1	2	17	23	13	13	9.01	9.2	9.105
2	1	2	22	20	55	55	6.9	7.12	7.01
2	1	2	33	15	244	244	4.25	4.46	4.355
2	1	1	30	1	138	138	8.78	8.89	8.835
2	1	2	22	24	64	64	5.13	5.34	5.234999999999999
2	1	2	33	26	4	4	6.55	6.75	6.65
2	1	2	11	21	154	154	4.34	4.52	4.43
2	1	2	21	20	227	227	10.39	10.6	10.495000000000001
2	1	2	26	14	185	185	10.86	11.08	10.969999999999999
2	1	2	14	11	247	247	9.66	9.86	9.76
2	1	2	9	21	8	8	7.61	7.77	7.6899999999999995
2	1	2	8	21	199	199	10.54	10.7	10.62
2	1	2	23	18	145	145	8.56	8.77	8.665
2	1	2	24	19	151	151	5.45	5.64	5.545
2	1	2	27	20	147	147	6.01	6.24	6.125
2	1	2	31	24	183	183	11.42	11.62	11.52
2	1	2	23	19	160	160	8.7	8.91	8.805
2	1	0	31	33	3	3	13.2	13.38	13.29
2	1	2	16	15	178	178	7.88	8.11	7.994999999999999
2	1	2	30	23	38	38	7.99	8.18	8.085
2	1	2	25	21	255	255	3.08	3.25	3.165
2	1	2	7	22	167	167	5.01	5.2	5.105
2	1	0	8	0	251	251	20.84	21.03	20.935000000000002
2	1	2	24	20	220	220	8.55	8.76	8.655000000000001
2	1	2	20	0	153	153	14.61	14.8	14.705
2	1	2	27	19	108	109	6.24	6.43	6.335
2	1	2	22	24	98	98	2.87	3.08	2.975
2	1	0	16	30	35	35	8.15	8.33	8.24
2	1	2	23	18	190	190	11.03	11.24	11.135
2	1	2	25	20	162	163	5.78	5.99	5.885
2	1	2	8	29	149	149	8.82	9.0	8.91
2	1	2	21	20	155	155	7.08	7.29	7.1850000000000005
2	1	2	27	19	83	83	3.66	3.86	3.76
2	1	2	28	22	77	77	10.05	10.25	10.15
2	1	2	13	7	13	13	3.16	3.35	3.255
2	1	2	26	27	119	119	5.42	5.61	5.515000000000001
2	1	0	12	33	204	204	7.5	7.68	7.59
2	1	2	29	17	98	98	3.72	3.96	3.84
2	1	2	12	28	247	247	12.02	12.21	12.115
2	1	2	24	18	245	245	9.7	9.89	9.795
2	1	0	20	33	207	208	17.93	18.11	18.02
2	1	2	31	2	143	143	16.67	16.9	16.785
2	1	2	33	4	207	208	5.46	5.59	5.525
2	1	2	3	27	66	66	3.76	3.94	3.8499999999999996
2	1	2	16	18	207	207	9.75	9.97	9.86
2	1	0	3	1	136	136	2.63	2.83	2.73
2	1	2	17	14	32	32	3.92	4.15	4.035
2	1	2	20	1	32	32	10.44	10.67	10.555
2	1	2	21	21	205	205	5.95	6.1	6.025
2	1	2	22	2	13	13	8.45	8.66	8.555
2	1	2	28	19	113	113	5.8	5.99	5.895
2	1	2	28	4	246	246	14.41	14.59	14.5
2	1	0	32	24	72	72	8.93	9.09	9.01
2	1	2	33	6	55	56	8.62	8.81	8.715
2	1	2	10	19	234	234	7.52	7.72	7.619999999999999
2	1	2	12	20	234	234	10.61	10.83	10.719999999999999
2	1	2	13	21	235	234	6.69	7.08	6.885
2	1	2	16	17	130	130	8.6	8.83	8.715
2	1	0	11	31	253	253	14.22	14.38	14.3
2	1	3	19	19	49	49	4.18	4.38	4.279999999999999
2	1	2	22	16	249	249	4.06	4.24	4.15
2	1	2	33	18	0	0	1.9	2.09	1.9949999999999999
2	1	1	7	3	227	227	9.23	9.42	9.325
2	1	2	13	29	181	181	6.09	6.28	6.1850000000000005
2	1	0	20	27	68	68	8.65	8.83	8.74
2	1	1	30	18	111	111	14.71	14.88	14.795000000000002
2	1	0	19	23	228	228	8.75	8.92	8.835
2	1	2	10	17	35	35	10.64	10.86	10.75
2	1	2	30	25	6	6	3.19	3.39	3.29
2	1	0	23	26	169	170	9.93	10.13	10.030000000000001
2	1	2	27	29	140	140	10.17	10.37	10.27
2	1	0	33	32	109	109	5.79	5.98	5.885
2	1	3	3	30	254	254	2.4	2.59	2.495
2	1	2	4	28	44	44	4.35	4.52	4.435
2	1	2	13	32	86	86	15.15	15.36	15.254999999999999
2	1	2	14	33	88	88	8.95	9.16	9.055
2	1	2	23	23	28	28	6.75	6.93	6.84
2	1	2	3	18	173	173	7.16	7.35	7.255
2	1	2	19	17	88	88	8.31	8.53	8.42
2	1	2	24	2	244	244	5.43	5.63	5.529999999999999
2	1	2	21	4	8	8	6.51	6.69	6.6
2	1	2	31	22	73	73	5.65	5.86	5.755000000000001
2	1	1	3	25	127	127	13.38	13.57	13.475000000000001
2	1	2	26	16	252	252	7.36	7.54	7.45
2	1	2	29	14	51	51	8.82	9.05	8.935
2	1	2	30	30	217	217	8.7	8.87	8.785
2	1	3	7	1	73	73	6.99	7.24	7.115
2	1	2	19	0	141	141	12.26	12.47	12.365
2	1	2	31	6	80	80	9.79	9.99	9.89
2	1	2	5	3	215	215	4.42	4.63	4.525
2	1	2	26	25	188	188	6.22	6.42	6.32
2	1	2	28	24	188	188	14.18	14.38	14.280000000000001
2	1	2	33	18	79	79	5.9	6.09	5.995
2	1	2	20	4	177	178	15.68	15.86	15.77
2	1	3	18	30	58	58	15.16	15.36	15.26
2	1	3	20	29	58	58	11.32	11.53	11.425
2	1	2	33	29	57	57	8.72	8.92	8.82
2	1	2	31	6	4	4	8.39	8.59	8.49
2	1	0	24	33	103	103	11.39	11.56	11.475000000000001
2	1	2	27	30	162	162	6.69	6.88	6.785
2	1	2	18	25	150	150	8.99	9.19	9.09
2	1	2	18	21	186	187	14.72	14.9	14.81
2	1	2	22	29	92	92	9.58	9.77	9.675
2	1	2	5	15	105	105	5.48	5.68	5.58
2	1	2	32	14	36	36	8.28	8.49	8.385
2	1	2	20	16	42	42	6.5	6.7	6.6
2	1	2	13	32	163	163	8.71	8.92	8.815000000000001
2	1	2	29	3	8	9	14.86	15.07	14.965
2	1	2	30	6	227	227	4.36	4.55	4.455
2	1	2	9	19	64	64	13.3	13.48	13.39
2	1	2	6	10	78	79	5.99	6.2	6.095000000000001
2	1	2	32	17	70	70	15.24	15.44	15.34
2	1	2	12	29	160	160	13.07	13.26	13.165
2	1	1	14	26	243	243	6.79	6.97	6.88
2	1	2	14	20	56	56	5.45	5.66	5.555
2	1	2	9	12	180	180	6.89	7.07	6.98
2	1	2	14	8	144	144	6.2	6.43	6.3149999999999995
2	1	2	10	33	38	38	6.11	6.32	6.215
2	1	3	9	30	185	185	22.32	22.51	22.415
2	1	2	13	25	69	69	8.52	8.72	8.620000000000001
2	1	2	16	22	66	66	6.12	6.34	6.23
2	1	2	26	5	36	36	11.46	11.63	11.545000000000002
2	1	2	23	17	48	48	2.42	2.66	2.54
2	1	3	32	2	110	110	8.35	8.55	8.45
2	1	2	9	9	199	199	6.99	7.16	7.075
2	1	3	11	29	30	30	13.11	13.33	13.219999999999999
2	1	2	29	22	40	40	5.32	5.53	5.425000000000001
2	1	2	24	2	104	104	3.34	3.55	3.445
2	1	2	25	18	120	120	9.57	9.76	9.665
2	1	2	26	19	119	119	9.77	9.96	9.865
2	1	0	33	20	176	176	15.0	15.18	15.09
2	1	2	31	18	237	237	8.83	9.34	9.085
3	1	2	30	17	91	91	7.64	7.86	7.75
3	1	2	17	16	230	230	7.58	7.77	7.675
3	1	2	18	18	230	230	6.17	6.34	6.255
3	1	1	11	26	255	255	5.18	5.35	5.265
3	1	2	33	5	132	132	7.98	8.17	8.075
3	1	2	31	21	128	128	10.69	10.87	10.78
3	1	2	9	9	255	255	5.72	5.89	5.805
3	1	2	15	17	89	89	3.34	3.55	3.445
3	1	2	8	22	163	163	7.9	8.09	7.995
3	1	1	6	28	45	45	21.24	21.43	21.335
