readout	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
17	3	1	212	212	12.74	12.97	12.855
17	3	2	237	237	7.92	8.13	8.025
17	4	11	82	82	10.58	10.78	10.68
17	32	0	85	85	7.94	8.17	8.055
17	25	20	64	64	10.36	10.55	10.455
17	13	5	49	49	11.12	11.32	11.219999999999999
17	5	6	66	66	8.02	8.22	8.120000000000001
17	13	20	92	92	10.12	10.3	10.21
17	13	22	219	219	8.27	8.47	8.370000000000001
17	24	18	211	211	10.11	10.35	10.23
17	3	0	38	38	8.8	9.04	8.92
17	4	0	84	84	7.97	8.21	8.09
18	9	1	84	84	11.67	11.89	11.780000000000001
18	4	4	101	101	7.32	7.53	7.425000000000001
18	22	9	166	166	4.66	4.87	4.765000000000001
18	11	0	193	193	14.01	14.26	14.135
18	15	4	65	65	14.36	14.62	14.489999999999998
18	9	6	14	14	7.2	7.38	7.29
18	20	8	99	99	9.72	9.9	9.81
19	11	12	158	158	13.24	13.47	13.355
19	6	0	144	144	14.72	14.96	14.84
19	7	1	60	60	5.69	5.93	5.8100000000000005
19	18	1	244	244	8.53	8.77	8.649999999999999
19	6	0	147	147	17.67	17.92	17.795
19	4	8	193	193	9.61	9.8	9.705
19	12	4	237	237	11.57	11.82	11.695
19	4	6	39	39	5.87	6.08	5.975
19	9	0	159	159	21.69	21.92	21.805
19	5	6	54	55	3.0	3.22	3.1100000000000003
19	3	5	176	176	5.38	5.59	5.484999999999999
20	11	4	232	232	11.76	12.01	11.885
20	5	4	112	112	9.99	10.24	10.115
20	11	17	7	7	4.41	4.63	4.52
20	10	11	4	4	6.32	6.55	6.4350000000000005
20	4	2	235	235	6.45	6.67	6.5600000000000005
20	21	29	124	124	10.36	10.58	10.469999999999999
20	12	2	163	163	13.67	13.89	13.780000000000001
20	3	5	185	185	6.48	6.7	6.59
20	4	4	185	185	4.93	5.14	5.035
20	12	3	0	0	9.31	9.54	9.425
20	28	8	28	28	9.93	10.11	10.02
20	9	2	34	34	15.27	15.47	15.370000000000001
20	6	9	184	184	7.26	7.48	7.37
20	9	1	119	119	6.41	6.63	6.52
20	5	9	180	180	13.37	13.58	13.475
20	17	4	164	164	9.72	9.96	9.84
20	20	14	133	133	6.01	6.23	6.12
20	13	3	8	8	14.23	14.44	14.335
21	17	8	227	227	7.35	7.54	7.445
21	9	1	65	65	12.35	12.57	12.46
21	10	4	100	100	15.11	15.36	15.235
21	29	5	40	40	4.51	4.7	4.605
21	8	10	115	115	9.54	9.7	9.62
21	5	8	127	126	6.45	6.79	6.62
21	6	7	125	125	9.37	9.62	9.495
21	8	3	200	200	6.97	7.17	7.07
21	33	33	79	79	9.84	10.02	9.93
21	8	2	164	164	4.93	5.13	5.029999999999999
21	26	3	223	223	9.7	9.92	9.809999999999999
21	12	5	72	72	11.11	11.31	11.21
21	11	10	37	37	4.27	4.46	4.365
21	7	7	131	131	18.35	18.57	18.46
21	22	6	180	180	9.13	9.32	9.225000000000001
21	24	1	161	161	15.71	15.95	15.83
21	6	8	104	104	10.13	10.32	10.225000000000001
21	25	26	189	189	3.19	3.44	3.315
21	3	14	160	160	11.47	11.71	11.59
21	17	2	206	206	3.4	3.6	3.5
22	22	5	36	37	10.28	10.49	10.385
22	6	4	222	222	25.36	25.6	25.48
22	15	1	43	43	12.26	12.51	12.385
22	12	7	199	199	6.02	6.27	6.145
22	9	2	88	88	18.65	18.85	18.75
22	4	1	35	35	13.7	13.93	13.815
22	3	4	26	26	11.76	12.01	11.885
22	30	2	209	209	9.76	9.96	9.86
22	5	4	235	235	10.64	10.88	10.760000000000002
23	5	5	90	90	4.7	4.88	4.79
23	3	12	180	180	16.36	16.56	16.46
23	10	30	249	249	11.92	12.13	12.025
23	21	0	142	142	18.79	19.02	18.905
23	7	2	142	142	8.31	8.53	8.42
23	14	4	235	235	12.19	12.44	12.315
23	15	5	235	235	14.31	14.53	14.42
23	3	6	102	102	13.52	13.71	13.615
23	29	28	227	227	2.59	2.82	2.705
23	11	30	152	152	5.73	5.94	5.835000000000001
23	4	6	94	94	5.74	5.95	5.845000000000001
23	18	10	84	84	9.51	9.69	9.6
24	15	10	78	78	8.95	9.14	9.045
24	17	13	173	173	4.65	4.86	4.755000000000001
24	6	15	45	45	5.61	5.82	5.715
24	4	26	49	49	13.37	13.59	13.48
24	7	25	222	222	4.89	5.1	4.994999999999999
24	24	24	40	40	8.9	9.09	8.995000000000001
24	11	1	188	188	8.75	8.99	8.870000000000001
24	8	9	1	1	11.57	11.78	11.675
24	9	10	2	2	15.93	16.09	16.009999999999998
24	3	1	46	46	10.36	10.59	10.475
24	20	4	183	183	7.85	8.08	7.965
24	25	2	158	158	8.4	8.61	8.504999999999999
25	15	10	25	25	4.94	5.13	5.035
25	9	22	151	151	5.71	5.9	5.805
25	11	9	138	138	9.43	9.65	9.54
25	19	1	89	89	10.74	10.97	10.855
25	20	2	89	89	13.84	14.03	13.934999999999999
25	3	18	127	127	4.61	4.83	4.720000000000001
25	6	10	172	172	12.58	12.76	12.67
25	27	2	64	64	5.92	6.12	6.02
25	29	28	145	146	7.88	8.12	8.0
25	20	22	29	30	3.25	3.45	3.35
25	11	5	147	147	3.71	3.92	3.815
25	12	4	143	143	15.2	15.44	15.32
25	15	5	134	134	12.25	12.47	12.36
25	17	6	134	134	13.95	14.15	14.05
26	3	7	200	200	9.14	9.38	9.260000000000002
26	10	4	85	85	12.0	12.25	12.125
26	16	2	253	253	8.37	8.57	8.469999999999999
26	10	33	179	179	5.06	5.28	5.17
26	5	1	149	149	8.13	8.37	8.25
26	3	3	171	171	15.32	15.51	15.415
26	3	10	147	147	15.63	15.8	15.715
26	33	9	5	5	6.01	6.19	6.1
26	26	17	91	91	6.01	6.25	6.13
26	24	6	235	235	13.14	13.35	13.245000000000001
26	4	10	62	62	8.82	8.99	8.905000000000001
27	32	19	76	76	8.29	8.49	8.39
27	18	8	147	147	8.96	9.15	9.055
27	13	1	31	31	16.96	17.19	17.075000000000003
27	15	9	206	206	9.63	9.85	9.74
27	10	7	37	37	8.62	8.88	8.75
27	29	4	208	208	10.18	10.41	10.295
27	17	13	190	191	9.13	9.2	9.165
27	5	1	124	124	6.3	6.53	6.415
27	22	13	141	141	12.2	12.41	12.305
27	23	11	141	142	6.4	6.62	6.51
27	5	19	47	47	9.15	9.35	9.25
28	7	5	102	102	16.63	16.85	16.740000000000002
28	7	14	197	197	9.44	9.67	9.555
28	11	8	229	229	9.76	9.96	9.86
28	6	0	174	174	11.15	11.4	11.275
28	13	2	155	155	7.54	7.74	7.640000000000001
28	13	5	64	64	9.65	9.86	9.754999999999999
28	3	18	189	189	6.51	6.73	6.62
28	5	21	255	255	3.51	3.74	3.625
28	12	17	36	36	10.44	10.66	10.55
28	6	23	26	26	10.43	10.64	10.535
28	28	21	86	86	10.35	10.56	10.455
29	7	16	160	160	13.57	13.81	13.690000000000001
29	7	2	146	146	9.02	9.24	9.129999999999999
29	3	5	179	179	2.39	2.6	2.495
29	12	4	235	235	9.24	9.49	9.365
29	32	13	98	98	7.7	7.91	7.805
29	5	15	30	30	6.71	6.92	6.8149999999999995
29	15	2	182	182	13.86	14.08	13.969999999999999
30	15	0	169	169	22.46	22.7	22.58
30	4	1	190	190	15.92	16.16	16.04
30	10	2	245	245	24.55	24.77	24.66
30	18	22	80	80	13.14	13.36	13.25
30	7	21	16	16	11.4	11.63	11.515
30	10	0	212	212	20.92	21.17	21.045
30	9	6	193	193	12.42	12.6	12.51
30	5	11	141	141	4.46	4.67	4.5649999999999995
30	8	3	193	193	10.78	10.98	10.879999999999999
30	9	4	47	47	16.49	16.73	16.61
30	9	3	92	92	7.13	7.33	7.23
30	19	2	93	93	14.89	15.11	15.0
31	24	6	71	71	14.96	15.01	14.985
31	5	1	176	176	6.72	6.97	6.845
31	5	2	68	68	10.91	11.1	11.004999999999999
31	4	14	214	214	9.09	9.31	9.2
31	10	13	166	166	13.77	13.99	13.879999999999999
31	3	5	161	161	4.34	4.55	4.445
31	13	28	181	181	10.08	10.31	10.195
31	8	27	223	223	6.97	7.14	7.055
31	9	0	57	57	18.46	18.69	18.575000000000003
31	22	27	127	127	10.34	10.54	10.44
31	10	8	32	32	8.12	8.31	8.215
31	8	0	132	132	13.59	13.82	13.705
31	9	17	101	101	9.61	9.82	9.715
31	20	9	6	6	11.13	11.33	11.23
31	6	7	174	174	16.12	16.35	16.235
31	17	4	61	61	5.61	5.85	5.73
31	5	9	180	180	7.67	7.89	7.779999999999999
31	6	20	204	204	3.53	3.7	3.615
32	15	1	60	60	10.51	10.76	10.635
32	30	15	135	135	10.01	10.21	10.11
32	8	4	4	5	7.94	8.17	8.055
32	6	12	222	222	14.16	14.36	14.26
32	16	13	208	208	4.77	4.98	4.875
32	17	19	38	38	11.14	11.36	11.25
32	4	3	42	42	8.16	8.39	8.275
32	16	0	82	82	17.76	17.98	17.87
32	12	3	194	194	13.72	13.94	13.83
33	8	13	134	134	8.71	8.91	8.81
33	3	7	239	239	16.88	17.13	17.005
33	12	31	14	14	14.75	14.99	14.870000000000001
33	3	12	76	76	4.84	5.05	4.945
33	23	31	12	12	10.6	10.84	10.719999999999999
33	15	9	34	34	7.66	7.88	7.77
33	16	10	34	34	7.24	7.42	7.33
33	8	0	131	131	8.99	9.21	9.100000000000001
33	9	1	130	130	10.13	10.37	10.25
34	4	2	184	184	10.17	10.38	10.275
34	11	30	31	31	12.95	13.16	13.055
34	6	1	121	121	5.85	6.09	5.97
34	17	2	86	86	6.7	6.91	6.805
34	11	7	8	8	10.1	10.34	10.219999999999999
34	6	2	135	135	13.4	13.63	13.515
34	28	19	166	166	9.19	9.39	9.29
34	4	11	147	147	8.43	8.63	8.530000000000001
34	9	3	164	164	17.38	17.58	17.479999999999997
34	4	24	8	8	12.95	13.14	13.045
35	5	2	193	193	12.6	12.83	12.715
35	19	23	245	245	5.93	6.16	6.045
