readout	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
21	27	17	197	197	12.98	13.19	13.085
21	10	15	180	180	8.51	8.74	8.625
21	5	6	210	211	8.78	8.99	8.885
21	15	8	47	47	4.54	4.74	4.640000000000001
21	6	7	70	70	14.93	15.17	15.05
21	8	8	254	254	8.57	8.73	8.65
21	13	5	142	142	9.32	9.52	9.42
21	3	5	134	134	4.97	5.18	5.074999999999999
22	10	10	216	216	9.58	9.75	9.665
22	8	18	103	104	2.34	2.56	2.45
22	15	2	243	243	15.41	15.63	15.52
22	11	17	164	164	9.34	9.56	9.45
22	5	13	4	4	12.7	12.91	12.805
22	19	32	127	128	14.75	14.97	14.86
22	5	2	239	239	7.98	8.2	8.09
22	6	0	230	230	22.18	22.43	22.305
22	18	32	214	214	14.42	14.68	14.55
22	20	9	184	184	9.06	9.26	9.16
23	26	11	56	56	8.91	9.13	9.02
23	6	4	167	167	19.63	19.88	19.755
23	18	24	122	122	9.98	10.19	10.085
23	26	9	125	125	2.97	3.18	3.075
23	5	1	53	53	4.41	4.65	4.53
23	23	12	94	94	9.43	9.64	9.535
23	7	7	83	83	11.26	11.48	11.370000000000001
23	4	2	22	22	10.76	10.98	10.870000000000001
23	6	2	70	70	16.12	16.34	16.23
23	3	6	40	40	6.36	6.56	6.46
24	14	31	153	154	6.2	6.43	6.3149999999999995
24	7	3	10	10	12.16	12.38	12.27
24	3	5	176	176	6.35	6.56	6.455
24	4	6	176	176	14.75	14.95	14.85
24	8	9	205	205	3.61	3.8	3.705
24	20	19	255	255	8.22	8.42	8.32
24	3	13	216	216	14.06	14.27	14.165
24	19	11	72	72	9.12	9.33	9.225
24	8	18	1	1	10.5	10.71	10.605
24	3	0	200	200	15.49	15.73	15.61
24	9	18	44	44	11.64	11.85	11.745000000000001
24	13	33	9	9	5.08	5.29	5.1850000000000005
24	17	6	181	181	2.19	2.37	2.2800000000000002
24	14	0	225	225	15.31	15.55	15.43
24	3	30	150	150	4.98	5.17	5.075
24	8	1	59	59	3.91	4.13	4.02
24	10	31	243	243	6.18	6.41	6.295
24	25	12	61	61	4.05	4.26	4.154999999999999
24	14	4	39	39	13.91	14.15	14.030000000000001
25	5	0	112	112	5.12	5.37	5.245
25	18	1	168	169	7.01	7.24	7.125
25	4	14	63	63	15.21	15.43	15.32
25	3	5	185	185	2.97	3.18	3.075
25	12	0	34	34	16.09	16.33	16.21
25	16	3	252	253	8.26	8.47	8.365
25	23	27	93	93	11.96	12.15	12.055
25	5	2	64	65	11.29	11.5	11.395
25	16	19	48	48	10.01	10.21	10.11
25	15	10	104	104	4.71	4.9	4.805
25	5	1	129	129	7.42	7.66	7.54
25	12	3	148	148	11.29	11.52	11.405
25	9	3	216	216	8.53	8.74	8.635
25	5	9	104	104	14.46	14.67	14.565000000000001
25	17	12	107	106	9.2	9.54	9.37
25	8	2	15	15	6.26	6.46	6.359999999999999
25	9	8	162	163	5.61	5.79	5.7
25	5	6	97	97	5.04	5.25	5.145
25	3	22	25	25	10.17	10.36	10.265
26	11	2	66	66	9.39	9.61	9.5
26	30	13	131	131	11.54	11.83	11.684999999999999
26	3	4	214	213	13.65	13.94	13.795
26	24	6	99	99	8.74	8.94	8.84
26	3	31	233	233	11.09	11.3	11.195
27	4	3	107	107	8.94	9.15	9.045
27	7	18	127	127	14.73	14.97	14.850000000000001
27	9	32	205	205	13.17	13.36	13.265
27	20	1	11	11	13.04	13.27	13.155
27	7	6	221	221	8.51	8.71	8.61
27	4	21	73	73	10.51	10.72	10.615
27	8	2	25	25	4.33	4.53	4.43
27	8	0	137	137	18.12	18.4	18.259999999999998
27	11	0	230	230	4.74	4.99	4.865
27	5	4	216	216	9.26	9.5	9.379999999999999
27	3	11	223	223	11.62	11.83	11.725
27	7	8	110	110	11.43	11.62	11.524999999999999
27	3	26	125	125	8.72	8.94	8.83
27	9	16	233	233	13.63	13.84	13.735
28	17	23	248	248	8.85	9.06	8.955
28	20	16	255	255	6.55	6.77	6.66
28	6	1	7	7	15.32	15.56	15.440000000000001
28	5	2	82	82	13.03	13.26	13.145
28	5	0	62	62	14.25	14.49	14.370000000000001
28	23	4	135	135	11.71	11.95	11.83
28	15	24	190	190	7.26	7.47	7.365
28	3	12	62	62	15.61	15.81	15.71
28	9	2	71	72	13.61	13.81	13.71
28	6	0	127	127	22.16	22.4	22.28
29	3	1	70	70	13.12	13.36	13.239999999999998
29	11	3	209	209	16.35	16.57	16.46
29	4	0	127	127	11.58	11.82	11.7
29	8	26	27	27	10.29	10.5	10.395
29	3	4	188	188	18.22	18.48	18.35
29	17	5	178	179	3.41	3.6	3.505
29	4	10	38	38	5.81	5.98	5.895
30	17	4	90	90	3.91	4.15	4.03
30	28	10	147	147	7.47	7.64	7.555
30	17	8	5	5	8.79	8.98	8.885
30	13	0	22	22	14.17	14.41	14.29
30	10	15	235	235	9.79	10.02	9.905
30	12	16	235	235	17.44	17.67	17.555
30	23	17	5	5	9.79	10.01	9.899999999999999
30	10	13	27	27	19.33	19.55	19.439999999999998
30	13	5	48	48	10.02	10.22	10.120000000000001
30	10	33	28	28	11.77	11.98	11.875
31	10	4	16	16	9.96	10.22	10.09
31	3	11	211	211	4.91	5.11	5.01
31	12	4	181	181	10.02	10.28	10.149999999999999
31	4	4	175	175	10.8	11.02	10.91
31	5	5	175	175	10.19	10.38	10.285
31	6	6	175	175	18.2	18.39	18.295
31	10	9	73	73	10.8	11.02	10.91
31	10	1	163	163	8.76	9.0	8.879999999999999
31	28	12	43	43	9.91	10.1	10.004999999999999
32	4	13	157	157	4.2	4.4	4.300000000000001
32	3	8	229	230	7.52	7.7	7.609999999999999
32	4	7	234	234	4.51	4.76	4.635
32	13	23	167	167	4.1	4.31	4.205
32	11	26	164	164	9.93	10.16	10.045
32	12	27	164	164	8.79	8.98	8.885
32	12	6	95	95	3.22	3.43	3.325
32	14	8	96	96	9.82	10.01	9.915
32	11	8	175	175	12.05	12.24	12.145
32	6	24	159	159	5.74	5.93	5.835
33	23	21	245	245	7.63	7.88	7.755
33	12	3	251	251	10.34	10.56	10.45
33	11	3	124	124	6.15	6.37	6.26
33	13	20	192	192	11.77	11.94	11.855
33	14	27	220	220	9.29	9.59	9.44
33	7	1	125	125	6.09	6.34	6.215
34	8	11	190	191	8.21	8.42	8.315000000000001
34	19	8	234	234	8.01	8.2	8.105
34	13	3	59	59	7.77	7.98	7.875
34	4	13	145	145	6.19	6.39	6.29
34	28	18	179	179	6.73	6.95	6.84
34	7	0	24	24	17.41	17.66	17.535
34	6	12	111	111	11.1	11.31	11.205
34	23	7	218	218	16.99	17.24	17.115
34	3	1	144	144	16.31	16.56	16.435
34	15	2	208	208	15.94	16.16	16.05
35	6	11	181	181	14.72	14.92	14.82
35	7	12	188	188	5.35	5.56	5.455
35	6	12	217	217	14.72	14.92	14.82
35	4	0	55	55	11.44	11.69	11.565
35	25	22	111	111	21.97	22.18	22.075
35	3	14	93	94	8.17	8.4	8.285
35	18	1	239	240	9.77	10.01	9.89
35	27	2	11	11	13.43	13.62	13.524999999999999
35	4	8	65	65	16.17	16.35	16.26
35	5	7	65	65	10.75	11.0	10.875
35	11	3	15	15	8.29	8.51	8.399999999999999
35	16	1	94	95	13.58	13.81	13.695
35	7	20	32	32	11.77	11.95	11.86
36	11	10	175	175	6.35	6.54	6.445
36	4	7	242	242	12.47	12.71	12.59
36	8	8	133	133	16.34	16.5	16.42
36	7	3	139	139	8.75	8.97	8.86
36	13	20	226	226	8.97	9.15	9.06
36	14	21	225	225	8.24	8.47	8.355
36	6	9	150	150	10.5	10.7	10.6
36	13	4	214	215	10.07	10.3	10.185
36	31	8	37	37	11.33	11.5	11.415
36	32	2	96	96	9.31	9.51	9.41
36	3	2	222	223	9.38	9.6	9.49
36	3	8	131	132	4.68	4.87	4.775
36	31	0	177	177	27.0	27.22	27.11
36	29	0	121	121	6.17	6.39	6.279999999999999
36	5	19	217	217	11.51	11.73	11.620000000000001
37	4	4	27	27	3.79	4.0	3.895
37	6	1	7	7	14.56	14.8	14.68
37	5	2	35	35	6.18	6.39	6.285
37	17	4	54	54	8.61	8.85	8.73
37	18	3	56	56	6.98	7.21	7.095000000000001
37	7	4	24	24	8.58	8.84	8.71
37	17	2	56	57	8.32	8.52	8.42
37	3	7	215	216	8.14	8.37	8.254999999999999
37	3	0	30	31	6.15	6.39	6.27
37	3	13	150	150	6.21	6.41	6.3100000000000005
37	10	12	232	232	15.31	15.52	15.415
37	4	3	70	70	14.08	14.29	14.184999999999999
38	4	8	142	142	16.93	17.12	17.025
38	4	22	175	176	8.75	8.94	8.844999999999999
38	7	8	240	240	7.43	7.63	7.529999999999999
38	4	6	205	206	13.85	14.04	13.945
38	9	1	242	242	10.98	11.2	11.09
38	14	22	250	250	9.92	10.11	10.015
38	16	5	207	207	14.2	14.39	14.295
38	3	5	58	58	4.43	4.64	4.535
38	10	2	65	65	18.38	18.6	18.490000000000002
38	27	8	84	84	8.78	8.96	8.870000000000001
