readout	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
0	12	29	0	0	2.85	3.03	2.94
0	18	30	0	0	3.22	3.4	3.31
0	23	33	0	0	2.92	3.1	3.01
0	21	17	0	0	2.15	2.31	2.23
0	33	21	0	0	2.96	3.12	3.04
0	20	20	0	0	2.75	2.96	2.855
0	3	26	0	0	4.23	4.41	4.32
0	14	25	0	0	4.36	4.55	4.455
0	6	32	0	0	2.88	3.03	2.955
0	13	29	0	0	3.45	3.63	3.54
0	4	31	0	0	3.78	3.97	3.875
0	16	15	0	0	7.86	8.04	7.949999999999999
0	3	25	0	0	7.31	7.5	7.404999999999999
0	3	22	0	0	7.65	7.85	7.75
0	21	8	0	0	6.2	6.39	6.295
0	13	14	0	0	5.86	6.05	5.955
0	14	15	0	0	8.26	8.44	8.35
0	6	27	0	0	5.93	6.11	6.02
0	21	9	0	0	2.89	3.09	2.99
0	4	15	0	0	3.09	3.28	3.1849999999999996
0	25	7	0	0	4.33	4.5	4.415
0	21	7	0	0	3.47	3.66	3.5650000000000004
0	6	25	0	0	3.24	3.41	3.325
0	8	29	0	0	5.81	5.99	5.9
0	20	25	0	0	4.39	4.58	4.484999999999999
0	8	24	0	0	7.99	8.15	8.07
1	10	28	0	0	6.06	6.25	6.154999999999999
1	5	25	0	0	5.97	6.13	6.05
1	4	30	0	0	4.09	4.26	4.175
1	12	25	0	0	8.98	9.15	9.065000000000001
1	13	14	0	0	8.09	7.45	7.77
1	11	15	0	0	2.68	2.85	2.765
1	32	32	0	0	5.43	5.58	5.505
1	21	1	0	0	11.42	11.6	11.51
1	12	15	0	0	6.76	6.94	6.85
1	13	30	0	0	7.26	6.87	7.0649999999999995
1	26	8	0	0	11.99	12.18	12.085
1	31	21	0	0	11.63	11.8	11.715
1	25	30	0	0	3.07	3.25	3.16
1	26	32	0	0	9.58	9.75	9.665
1	20	28	0	0	5.71	5.93	5.82
1	18	30	0	0	7.68	7.85	7.765
1	4	4	0	0	8.26	8.43	8.344999999999999
1	4	25	0	0	11.84	12.02	11.93
2	12	31	0	0	6.01	6.19	6.1
2	20	16	0	0	8.59	8.79	8.69
2	9	1	0	0	5.0	5.18	5.09
2	12	20	0	0	8.04	8.24	8.14
2	4	12	0	0	9.57	9.75	9.66
2	30	27	0	0	5.67	5.85	5.76
2	8	2	0	0	15.99	16.16	16.075
2	4	13	0	0	9.52	9.7	9.61
2	17	11	0	0	13.58	13.75	13.665
2	23	11	0	0	10.13	10.31	10.22
2	12	21	0	0	6.14	6.31	6.225
2	25	24	0	0	13.08	13.26	13.17
2	8	31	0	0	9.52	9.71	9.615
2	5	33	0	0	5.05	5.2	5.125
2	7	24	0	0	16.14	16.3	16.22
2	12	20	0	0	5.08	5.28	5.18
2	4	22	0	0	5.62	5.82	5.720000000000001
2	28	27	0	0	11.75	11.93	11.84
2	27	13	0	0	10.8	10.98	10.89
2	3	1	0	0	7.56	7.9	7.73
3	8	3	0	0	11.74	11.93	11.835
3	15	24	0	0	9.01	9.18	9.094999999999999
3	8	31	0	0	15.0	15.18	15.09
3	18	17	0	0	6.5	6.66	6.58
3	28	11	0	0	9.16	9.32	9.24
3	29	33	0	0	8.23	7.57	7.9
3	12	19	0	0	13.71	13.88	13.795000000000002
3	3	20	0	0	10.76	10.97	10.865
3	8	33	0	0	13.98	14.13	14.055
3	6	30	0	0	3.74	3.91	3.825
3	5	20	0	0	10.86	11.04	10.95
3	4	21	0	0	9.11	9.27	9.19
4	8	25	0	0	10.84	11.02	10.93
4	12	12	0	0	16.46	16.61	16.535
4	5	4	0	0	9.28	9.46	9.370000000000001
4	6	2	0	0	12.05	12.22	12.135000000000002
4	10	15	0	0	4.19	4.16	4.175000000000001
4	9	27	0	0	10.59	10.76	10.675
4	12	30	0	0	5.79	5.96	5.875
4	12	17	0	0	8.46	8.62	8.54
4	6	17	0	0	7.48	7.63	7.555
4	7	20	0	0	4.99	5.2	5.095000000000001
4	9	17	0	0	8.62	8.78	8.7
4	10	33	0	0	8.83	8.98	8.905000000000001
4	7	27	0	0	8.83	9.01	8.92
4	24	22	0	0	14.3	14.5	14.4
4	31	13	0	0	10.49	10.66	10.575
4	19	33	0	0	6.87	7.05	6.96
4	26	28	0	0	8.04	8.45	8.245
4	18	4	0	0	11.84	12.01	11.925
4	8	20	0	0	18.14	18.34	18.240000000000002
4	3	22	0	0	16.92	17.13	17.025
5	11	25	0	0	12.67	12.84	12.754999999999999
5	7	22	0	0	7.53	7.74	7.635
5	5	25	0	0	10.83	10.99	10.91
5	6	17	0	0	11.01	11.17	11.09
5	7	16	0	0	19.19	19.47	19.33
5	8	16	0	0	11.86	11.26	11.559999999999999
5	6	15	0	0	8.45	8.62	8.535
5	5	30	0	0	3.75	3.89	3.8200000000000003
5	4	33	0	0	5.66	5.82	5.74
5	12	13	0	0	13.08	13.28	13.18
5	6	11	0	0	7.53	7.73	7.630000000000001
5	16	22	0	0	6.18	6.38	6.279999999999999
5	18	28	0	0	5.46	5.67	5.5649999999999995
5	9	18	0	0	11.08	11.03	11.055
5	7	7	0	0	9.08	9.25	9.165
5	6	30	0	0	8.28	7.7	7.99
6	8	1	0	0	5.78	5.96	5.87
6	5	32	0	0	3.69	3.84	3.7649999999999997
6	21	33	0	0	11.58	11.76	11.67
6	19	22	0	0	9.17	9.37	9.27
6	28	26	0	0	5.24	5.41	5.325
6	15	27	0	0	11.03	11.21	11.120000000000001
6	10	27	0	0	5.86	5.89	5.875
6	11	4	0	0	11.11	11.28	11.195
6	3	30	0	0	12.22	12.4	12.31
6	6	15	0	0	3.55	3.72	3.635
6	8	28	0	0	7.27	7.47	7.369999999999999
6	4	15	0	0	5.71	6.28	5.995
6	8	31	0	0	11.09	10.26	10.675
6	3	27	0	0	11.21	11.39	11.3
7	8	32	0	0	8.47	8.62	8.545
7	28	28	0	0	13.07	13.24	13.155000000000001
7	17	27	0	0	8.97	9.16	9.065000000000001
7	13	3	0	0	8.37	8.56	8.465
7	12	17	0	0	5.14	5.3	5.22
7	8	28	0	0	18.43	18.62	18.525
7	5	19	0	0	12.74	12.89	12.815000000000001
7	7	18	0	0	4.09	4.26	4.175
7	6	24	0	0	7.47	7.62	7.545
8	17	12	0	0	4.99	5.16	5.075
8	3	16	0	0	6.31	6.51	6.41
8	23	29	0	0	9.64	9.9	9.77
