readout	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
0	22	4	0	0	2.91	3.08	2.995
0	32	2	0	0	3.21	3.42	3.315
0	27	3	0	0	7.09	7.31	7.199999999999999
0	12	30	0	0	1.7	1.86	1.78
0	25	5	0	0	2.28	2.46	2.37
0	28	19	0	0	3.82	4.0	3.91
0	21	0	0	0	2.81	2.99	2.9000000000000004
0	15	17	0	0	2.43	2.65	2.54
0	9	4	0	0	2.39	2.59	2.49
0	28	6	0	0	2.51	2.68	2.5949999999999998
0	21	3	0	0	4.16	4.37	4.265000000000001
0	16	6	0	0	3.05	3.25	3.15
0	15	6	0	0	5.63	5.82	5.725
0	28	0	0	0	4.24	4.43	4.335
0	18	14	0	0	4.05	4.28	4.165
0	24	4	0	0	2.74	2.92	2.83
0	8	12	0	0	4.0	4.17	4.085
0	22	1	0	0	4.72	4.95	4.835
0	27	17	0	0	2.4	2.27	2.335
0	27	14	0	0	2.04	1.93	1.9849999999999999
0	25	6	0	0	3.82	4.0	3.91
0	16	2	0	0	2.95	3.17	3.06
0	23	15	0	0	3.31	3.55	3.4299999999999997
0	23	28	0	0	3.15	3.36	3.255
0	21	26	0	0	1.87	1.91	1.8900000000000001
0	11	0	0	0	2.25	2.07	2.16
0	11	15	0	0	5.46	5.69	5.575
0	10	13	0	0	3.99	4.22	4.105
0	15	5	0	0	2.78	2.98	2.88
0	24	1	0	0	4.5	4.72	4.609999999999999
1	15	6	0	0	3.31	3.5	3.4050000000000002
1	18	3	0	0	3.98	4.2	4.09
1	17	1	0	0	4.83	5.06	4.945
1	24	30	0	0	5.75	5.94	5.845000000000001
1	7	2	0	0	4.23	4.45	4.34
1	15	2	0	0	4.13	4.34	4.234999999999999
1	22	2	0	0	1.6	1.54	1.57
1	20	2	0	0	2.83	2.94	2.885
1	14	0	0	0	8.83	9.03	8.93
1	17	1	0	0	2.5	2.37	2.435
1	18	20	0	0	10.46	10.68	10.57
1	19	23	0	0	4.1	3.69	3.8949999999999996
1	25	19	0	0	12.11	12.29	12.2
1	24	4	0	0	6.75	6.92	6.835
1	30	3	0	0	6.12	6.33	6.225
1	22	3	0	0	2.15	2.18	2.165
1	11	20	0	0	1.96	1.81	1.885
1	33	5	0	0	3.5	3.68	3.59
1	23	21	0	0	5.98	6.18	6.08
1	20	4	0	0	5.69	5.87	5.78
1	26	4	0	0	5.96	6.14	6.05
1	20	16	0	0	4.71	4.91	4.8100000000000005
1	31	15	0	0	3.87	4.19	4.03
1	19	2	0	0	5.75	5.97	5.859999999999999
1	25	0	0	0	8.57	8.76	8.665
1	30	14	0	0	5.43	5.65	5.54
1	3	5	0	0	2.91	3.03	2.9699999999999998
1	17	5	0	0	2.89	2.89	2.89
1	21	5	0	0	3.7	3.88	3.79
1	23	14	0	0	3.66	3.91	3.785
1	22	6	0	0	6.43	6.62	6.525
1	25	3	0	0	1.99	2.0	1.995
1	20	26	0	0	4.19	4.08	4.135
1	21	0	0	0	4.35	4.55	4.449999999999999
1	15	24	0	0	8.64	8.84	8.74
1	33	14	0	0	1.79	1.9	1.845
1	11	1	0	0	10.41	10.63	10.52
1	31	0	0	0	4.28	4.48	4.380000000000001
1	22	1	0	0	2.09	2.21	2.15
1	14	3	0	0	4.48	4.69	4.585000000000001
2	6	3	0	0	2.25	2.22	2.2350000000000003
2	19	6	0	0	4.33	4.52	4.425
2	10	0	0	0	4.22	4.41	4.3149999999999995
2	20	14	0	0	3.34	3.56	3.45
2	12	5	0	0	3.68	3.87	3.7750000000000004
2	12	0	0	0	5.1	5.3	5.199999999999999
2	33	3	0	0	4.16	4.36	4.26
2	32	3	0	0	4.19	4.39	4.29
2	8	6	0	0	5.57	5.76	5.665
2	31	5	0	0	5.0	4.6	4.8
2	13	4	0	0	6.48	6.66	6.57
2	11	18	0	0	4.65	4.84	4.745
2	20	1	0	0	5.03	5.22	5.125
2	22	6	0	0	4.37	4.56	4.465
2	23	2	0	0	2.42	2.49	2.455
2	30	2	0	0	3.58	3.79	3.685
2	20	1	0	0	7.05	7.27	7.16
2	30	2	0	0	4.52	4.72	4.619999999999999
2	20	1	0	0	9.84	10.07	9.955
2	13	3	0	0	6.72	6.94	6.83
2	32	0	0	0	6.72	6.91	6.8149999999999995
2	13	2	0	0	3.29	3.51	3.4
2	3	0	0	0	11.39	11.6	11.495000000000001
2	24	6	0	0	5.98	6.17	6.075
2	21	4	0	0	3.88	4.06	3.9699999999999998
2	24	17	0	0	3.57	3.79	3.6799999999999997
2	28	0	0	0	3.62	3.81	3.715
2	26	4	0	0	5.69	5.21	5.45
2	32	3	0	0	6.69	6.89	6.79
2	28	2	0	0	6.13	5.89	6.01
2	7	0	0	0	4.09	3.71	3.9
2	8	0	0	0	6.13	6.32	6.225
2	13	8	0	0	3.51	3.77	3.6399999999999997
2	12	19	0	0	6.44	6.31	6.375
2	12	6	0	0	4.2	4.56	4.38
2	28	4	0	0	5.77	5.95	5.859999999999999
2	29	5	0	0	5.93	6.12	6.025
2	29	7	0	0	6.05	6.63	6.34
2	18	4	0	0	7.11	7.3	7.205
2	27	1	0	0	4.33	4.43	4.38
2	28	4	0	0	4.5	4.51	4.505
2	12	6	0	0	3.52	3.69	3.605
2	3	21	0	0	6.23	6.23	6.23
2	28	3	0	0	3.72	3.91	3.8150000000000004
2	8	0	0	0	2.21	2.41	2.31
2	23	3	0	0	5.11	4.69	4.9
2	20	20	0	0	8.2	8.38	8.29
2	23	4	0	0	5.5	5.31	5.404999999999999
2	8	18	0	0	6.63	6.42	6.525
2	9	17	0	0	5.48	5.73	5.605
2	30	1	0	0	2.87	2.66	2.765
2	33	2	0	0	7.05	7.02	7.035
2	19	6	0	0	4.22	4.41	4.3149999999999995
3	28	19	0	0	6.1	6.28	6.1899999999999995
3	31	20	0	0	6.89	7.1	6.994999999999999
3	18	3	0	0	3.08	3.3	3.19
3	25	21	0	0	9.39	9.55	9.47
3	31	5	0	0	7.9	8.1	8.0
3	10	22	0	0	1.93	2.12	2.025
3	30	2	0	0	3.22	3.44	3.33
3	8	17	0	0	8.42	8.62	8.52
3	19	3	0	0	5.58	5.8	5.6899999999999995
3	5	9	0	0	8.19	8.4	8.295
3	5	13	0	0	7.49	7.69	7.59
3	14	0	0	0	14.71	14.91	14.81
3	28	0	0	0	6.5	6.68	6.59
3	23	3	0	0	6.35	6.64	6.494999999999999
3	24	4	0	0	5.66	5.15	5.405
3	12	8	0	0	6.72	6.96	6.84
3	26	1	0	0	4.97	5.12	5.045
3	27	5	0	0	9.14	9.35	9.245000000000001
3	15	6	0	0	5.89	6.09	5.99
3	21	17	0	0	4.9	5.19	5.045
3	26	0	0	0	6.91	7.1	7.005
3	12	2	0	0	13.02	13.24	13.129999999999999
3	21	5	0	0	7.79	7.97	7.88
3	27	1	0	0	2.63	2.86	2.745
3	26	1	0	0	5.45	5.97	5.71
3	6	4	0	0	8.96	9.15	9.055
3	19	3	0	0	14.47	14.69	14.58
3	23	3	0	0	2.6	2.83	2.715
3	31	22	0	0	11.21	11.41	11.31
3	12	3	0	0	6.5	6.69	6.595000000000001
3	26	0	0	0	7.97	8.16	8.065
3	23	4	0	0	4.07	4.27	4.17
3	14	21	0	0	2.79	2.56	2.675
3	19	6	0	0	3.41	3.6	3.505
