readout	layer	chipID	col	row	timestamp_col	timestamp_row	tot_us_col	tot_us_row	avg_tot_us
2	1	3	10	7	241	241	12.59	12.84	12.715
2	1	2	25	2	235	234	6.87	6.35	6.609999999999999
2	1	2	28	20	235	235	10.87	11.07	10.969999999999999
2	1	3	14	14	188	188	11.92	12.11	12.015
2	1	2	25	15	30	30	8.26	8.46	8.36
2	1	2	18	14	81	81	9.19	9.42	9.305
2	1	2	32	29	142	142	5.07	5.26	5.165
2	1	2	29	30	33	32	7.14	7.78	7.46
2	1	2	11	26	253	253	7.91	8.11	8.01
2	1	2	31	21	240	240	10.14	10.32	10.23
2	1	2	14	22	184	184	5.56	5.76	5.66
2	1	2	20	29	118	118	9.45	9.64	9.545
2	1	2	27	23	41	41	10.68	10.88	10.780000000000001
2	1	2	18	33	250	250	4.07	4.29	4.18
2	1	3	3	18	219	219	4.63	4.86	4.745
2	1	0	13	30	2	2	7.47	7.62	7.545
2	1	2	23	24	169	169	9.83	10.06	9.945
2	1	2	20	6	185	185	4.39	4.59	4.49
2	1	2	17	4	232	233	6.25	5.69	5.970000000000001
2	1	2	23	16	184	184	8.03	8.24	8.135
2	1	2	10	32	33	34	10.58	10.77	10.675
2	1	2	15	29	195	195	22.69	22.87	22.78
2	1	3	14	0	107	107	5.13	5.37	5.25
2	1	2	23	23	83	83	10.51	10.69	10.6
2	1	2	28	15	194	194	8.96	9.16	9.06
2	1	1	30	33	97	97	2.09	2.27	2.1799999999999997
2	1	2	32	33	99	99	5.79	6.01	5.9
2	1	3	3	1	198	198	8.6	8.84	8.719999999999999
2	1	3	5	26	231	231	4.89	5.12	5.005
2	1	2	15	22	236	236	8.21	8.41	8.31
2	1	2	33	0	44	44	11.94	12.14	12.04
2	1	0	5	27	59	59	15.24	15.4	15.32
2	1	2	25	1	27	27	3.2	3.42	3.31
2	1	2	10	13	238	238	5.11	5.33	5.220000000000001
2	1	2	29	2	223	223	9.09	9.3	9.195
2	1	2	19	32	72	72	5.16	5.38	5.27
2	1	2	33	32	100	100	9.31	9.53	9.42
2	1	1	10	26	233	233	8.68	8.84	8.76
2	1	2	20	14	21	21	9.46	9.69	9.575
2	1	1	26	20	159	160	9.78	9.99	9.885
2	1	2	21	15	125	125	5.03	5.25	5.140000000000001
2	1	2	29	19	153	153	3.64	3.83	3.7350000000000003
2	1	2	28	18	152	152	17.17	17.36	17.265
2	1	0	14	21	196	196	10.62	10.79	10.704999999999998
2	1	2	16	29	56	56	3.39	3.58	3.4850000000000003
2	1	2	19	31	56	56	4.64	4.83	4.734999999999999
2	1	2	27	26	150	150	11.9	12.11	12.004999999999999
2	1	0	23	32	133	133	5.87	6.06	5.965
2	1	2	6	4	244	245	11.86	12.06	11.96
2	1	2	31	23	168	168	11.03	11.24	11.135
2	1	2	32	14	75	75	7.61	7.82	7.715
2	1	2	10	8	37	37	3.6	3.84	3.7199999999999998
2	1	2	31	2	252	252	5.0	5.22	5.109999999999999
2	1	2	22	28	144	144	11.69	11.87	11.78
2	1	2	26	32	72	72	2.87	3.06	2.965
2	1	3	6	10	1	1	7.14	7.32	7.23
2	1	0	25	22	184	184	8.49	8.66	8.575
2	1	1	3	29	3	3	12.49	12.68	12.585
2	1	2	8	13	97	97	3.81	4.02	3.915
2	1	2	22	17	209	209	9.29	9.51	9.399999999999999
2	1	2	26	3	90	90	15.99	16.2	16.095
2	1	2	17	5	127	128	12.91	13.1	13.004999999999999
2	1	2	26	19	153	153	5.07	5.26	5.165
2	1	2	27	3	153	153	7.52	7.37	7.445
2	1	2	15	1	198	198	6.88	7.1	6.99
2	1	2	23	23	247	247	5.9	6.09	5.995
2	1	2	11	15	5	5	3.7	3.91	3.805
2	1	2	17	24	13	13	11.65	11.86	11.754999999999999
2	1	2	28	18	182	183	16.01	16.2	16.105
2	1	2	15	2	124	124	12.04	12.26	12.149999999999999
2	1	2	20	22	169	170	5.45	5.66	5.555
2	1	2	5	33	173	173	4.23	4.42	4.325
2	1	2	13	32	151	152	14.45	14.65	14.55
2	1	2	6	15	99	100	6.01	6.24	6.125
2	1	3	9	24	229	229	11.11	11.29	11.2
2	1	2	22	14	169	169	5.18	5.4	5.29
2	1	2	19	32	66	66	5.71	5.92	5.8149999999999995
2	1	2	20	30	67	67	6.13	6.33	6.23
2	1	2	27	32	73	73	7.75	7.98	7.865
2	1	2	18	4	39	39	7.28	7.47	7.375
2	1	2	15	29	82	83	11.91	12.09	12.0
2	1	2	3	13	182	182	5.22	5.43	5.324999999999999
2	1	2	20	21	95	95	8.89	9.08	8.985
2	1	2	28	3	186	186	4.83	5.04	4.9350000000000005
2	1	2	18	30	6	6	4.91	5.1	5.005
2	1	3	5	23	37	37	4.57	4.79	4.68
2	1	2	27	29	22	22	4.58	4.78	4.68
2	1	2	10	27	241	242	9.57	9.75	9.66
2	1	0	7	5	153	153	7.73	7.89	7.8100000000000005
2	1	2	18	5	186	186	3.55	3.75	3.65
2	1	0	14	8	166	166	10.78	10.96	10.870000000000001
2	1	1	3	31	214	214	5.5	5.7	5.6
2	1	2	12	14	199	198	4.73	4.95	4.84
2	1	2	20	18	131	131	9.31	9.51	9.41
3	1	2	17	17	123	123	10.02	10.21	10.115
3	1	2	23	3	56	56	11.1	11.33	11.215
3	1	1	3	27	206	206	9.4	9.59	9.495000000000001
3	1	1	4	26	207	207	7.47	7.64	7.555
3	1	2	22	0	130	130	5.81	6.01	5.91
3	1	2	11	18	136	136	6.08	6.28	6.18
3	1	2	26	17	240	240	6.19	6.42	6.305
3	1	0	27	29	71	71	20.45	20.63	20.54
3	1	1	24	29	19	19	10.27	10.46	10.365
3	1	2	25	22	30	30	8.36	8.55	8.455
3	1	2	28	20	44	44	14.41	14.61	14.51
3	1	3	5	31	148	148	5.68	5.91	5.795
3	1	3	19	29	106	106	8.12	8.35	8.235
3	1	2	7	2	194	194	6.97	7.19	7.08
3	1	2	3	19	69	69	7.65	7.83	7.74
3	1	2	27	22	146	146	7.68	7.89	7.785
